relation,parent,name,field,child_count,missing_children,children_sum,parent_value,delta
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F19,10,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F2,10,0,2180,2180,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F20,10,0,11,11,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F3,10,0,357,357,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F4,10,0,428,428,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F5,10,0,113,113,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F6,10,0,299,299,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F7,10,0,50,50,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F8,10,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083390,Niedere Börde,party:F9,10,0,60,60,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",reported_precincts,28,0,28,28,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",total_precincts,28,0,28,28,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",voters_total,28,0,8551,8551,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",valid_votes_erst,28,0,8454,8454,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",valid_votes_zweit,28,0,8459,8459,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D1,28,0,2249,2249,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D11,28,0,120,120,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D15,28,0,453,453,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D2,28,0,3563,3563,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D3,28,0,787,787,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D4,28,0,810,810,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D5,28,0,230,230,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:D6,28,0,242,242,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F1,28,0,1661,1661,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F10,28,0,32,32,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F11,28,0,64,64,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F12,28,0,56,56,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F15,28,0,455,455,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F19,28,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F2,28,0,3563,3563,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F20,28,0,19,19,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F3,28,0,658,658,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F4,28,0,919,919,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F5,28,0,203,203,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F6,28,0,619,619,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F7,28,0,95,95,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F8,28,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083411,"Oebisfelde-Weferlingen, Stadt",party:F9,28,0,91,91,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",reported_precincts,21,0,21,21,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",total_precincts,21,0,21,21,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",voters_total,21,0,11236,11236,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",valid_votes_erst,21,0,11108,11108,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",valid_votes_zweit,21,0,11126,11126,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D1,21,0,2458,2458,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D15,21,0,681,681,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D2,21,0,5519,5519,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D3,21,0,1085,1085,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D4,21,0,763,763,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D5,21,0,247,247,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:D6,21,0,355,355,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F1,21,0,1917,1917,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F10,21,0,76,76,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F11,21,0,30,30,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F12,21,0,63,63,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F15,21,0,630,630,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F19,21,0,20,20,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F2,21,0,5482,5482,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F20,21,0,20,20,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F3,21,0,876,876,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F4,21,0,947,947,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F5,21,0,209,209,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F6,21,0,585,585,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F7,21,0,112,112,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F8,21,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083415,"Oschersleben (Bode), Stadt",party:F9,21,0,145,145,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,reported_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,total_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,voters_total,2,0,1476,1476,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,valid_votes_erst,2,0,1465,1465,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,valid_votes_zweit,2,0,1467,1467,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D1,2,0,341,341,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D15,2,0,106,106,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D2,2,0,689,689,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D21,2,0,16,16,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D3,2,0,180,180,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D4,2,0,77,77,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D5,2,0,27,27,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:D6,2,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F1,2,0,234,234,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F10,2,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F11,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F12,2,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F15,2,0,101,101,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F19,2,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F2,2,0,705,705,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F20,2,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F3,2,0,114,114,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F4,2,0,138,138,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F5,2,0,22,22,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F6,2,0,96,96,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F7,2,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F8,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083440,Rogätz,party:F9,2,0,13,13,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,reported_precincts,4,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,total_precincts,4,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,voters_total,4,0,872,872,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,valid_votes_erst,4,0,863,863,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,valid_votes_zweit,4,0,868,868,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D1,4,0,211,211,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D15,4,0,40,40,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D2,4,0,444,444,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D3,4,0,57,57,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D4,4,0,65,65,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D5,4,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:D6,4,0,31,31,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F1,4,0,153,153,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F10,4,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F11,4,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F12,4,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F15,4,0,47,47,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F19,4,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F2,4,0,441,441,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F20,4,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F3,4,0,58,58,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F4,4,0,75,75,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F5,4,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F6,4,0,48,48,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F7,4,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F8,4,0,1,1,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083485,Sommersdorf,party:F9,4,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,reported_precincts,9,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,total_precincts,9,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,voters_total,9,0,6058,6058,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,valid_votes_erst,9,0,5959,5959,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,valid_votes_zweit,9,0,5997,5997,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D1,9,0,1731,1731,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D15,9,0,346,346,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D2,9,0,2679,2679,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D3,9,0,504,504,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D4,9,0,335,335,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D5,9,0,142,142,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:D6,9,0,222,222,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F1,9,0,1117,1117,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F10,9,0,51,51,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F11,9,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F12,9,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F15,9,0,347,347,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F19,9,0,8,8,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F2,9,0,2714,2714,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F20,9,0,10,10,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F3,9,0,439,439,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F4,9,0,539,539,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F5,9,0,173,173,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F6,9,0,444,444,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F7,9,0,65,65,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F8,9,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083490,Sülzetal,party:F9,9,0,39,39,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,reported_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,total_precincts,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,voters_total,2,0,616,616,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,valid_votes_erst,2,0,611,611,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,valid_votes_zweit,2,0,614,614,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D1,2,0,192,192,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D15,2,0,26,26,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D2,2,0,277,277,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D3,2,0,44,44,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D4,2,0,45,45,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D5,2,0,15,15,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:D6,2,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F1,2,0,132,132,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F10,2,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F11,2,0,4,4,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F12,2,0,9,9,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F15,2,0,29,29,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F19,2,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F2,2,0,287,287,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F20,2,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F3,2,0,41,41,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F4,2,0,42,42,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F5,2,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F6,2,0,37,37,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F7,2,0,5,5,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F8,2,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083505,Ummendorf,party:F9,2,0,11,11,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,reported_precincts,3,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,total_precincts,3,0,3,3,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,voters_total,3,0,734,734,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,valid_votes_erst,3,0,729,729,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,valid_votes_zweit,3,0,728,728,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D1,3,0,159,159,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D15,3,0,44,44,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D2,3,0,393,393,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D3,3,0,51,51,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D4,3,0,63,63,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D5,3,0,12,12,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:D6,3,0,7,7,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F1,3,0,109,109,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F10,3,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F11,3,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F12,3,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F15,3,0,43,43,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F19,3,0,2,2,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F2,3,0,386,386,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F20,3,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F3,3,0,52,52,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F4,3,0,71,71,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F5,3,0,14,14,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F6,3,0,22,22,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F7,3,0,7,7,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F8,3,0,0,0,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083515,Völpke,party:F9,3,0,6,6,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",reported_precincts,18,0,18,18,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",total_precincts,18,0,18,18,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",voters_total,18,0,9187,9187,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",valid_votes_erst,18,0,9054,9054,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",valid_votes_zweit,18,0,9091,9091,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D1,18,0,2227,2227,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D15,18,0,549,549,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D2,18,0,4354,4354,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D3,18,0,787,787,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D4,18,0,572,572,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D5,18,0,276,276,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:D6,18,0,289,289,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F1,18,0,1635,1635,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F10,18,0,61,61,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F11,18,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F12,18,0,56,56,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F15,18,0,414,414,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F19,18,0,16,16,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F2,18,0,4373,4373,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F20,18,0,17,17,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F3,18,0,663,663,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F4,18,0,784,784,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F5,18,0,258,258,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F6,18,0,517,517,0
WAHLBEZIRK->GEMEINDE,lsa:GEMEINDE:15083531,"Wanzleben-Börde, Stadt",party:F7,18,0,174,174,0
