poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08425108,"Schelklingen, Stadt",reported_precincts,,9,
2,08425108,"Schelklingen, Stadt",total_precincts,,9,
2,08425108,"Schelklingen, Stadt",voters_total,3433,3433,0.0
2,08425108,"Schelklingen, Stadt",valid_votes,3414,3411,3.0
2,08425110,Schnürpflingen,reported_precincts,,2,
2,08425110,Schnürpflingen,total_precincts,,2,
2,08425110,Schnürpflingen,voters_total,829,829,0.0
2,08425110,Schnürpflingen,valid_votes,990,821,169.0
2,08425112,Setzingen,reported_precincts,,1,
2,08425112,Setzingen,total_precincts,,1,
2,08425112,Setzingen,voters_total,348,348,0.0
2,08425112,Setzingen,valid_votes,344,341,3.0
2,08425123,Untermarchtal,reported_precincts,,1,
2,08425123,Untermarchtal,total_precincts,,1,
2,08425123,Untermarchtal,voters_total,328,328,0.0
2,08425123,Untermarchtal,valid_votes,324,324,0.0
2,08425124,Unterstadion,reported_precincts,,1,
2,08425124,Unterstadion,total_precincts,,1,
2,08425124,Unterstadion,voters_total,446,446,0.0
2,08425124,Unterstadion,valid_votes,446,445,1.0
2,08425125,Unterwachingen,reported_precincts,,1,
2,08425125,Unterwachingen,total_precincts,,1,
2,08425125,Unterwachingen,voters_total,128,128,0.0
2,08425125,Unterwachingen,valid_votes,128,128,0.0
2,08425130,Weidenstetten,reported_precincts,,0,
2,08425130,Weidenstetten,total_precincts,,2,
2,08425130,Weidenstetten,voters_total,0,0,0.0
2,08425130,Weidenstetten,valid_votes,0,0,0.0
2,08425134,Westerheim,reported_precincts,,2,
2,08425134,Westerheim,total_precincts,,2,
2,08425134,Westerheim,voters_total,1885,1885,0.0
2,08425134,Westerheim,valid_votes,1872,1872,0.0
2,08425135,Westerstetten,reported_precincts,,2,
2,08425135,Westerstetten,total_precincts,,3,
2,08425135,Westerstetten,voters_total,1335,590,745.0
2,08425135,Westerstetten,valid_votes,1328,589,739.0
2,08425137,Illerkirchberg,reported_precincts,,4,
2,08425137,Illerkirchberg,total_precincts,,5,
2,08425137,Illerkirchberg,voters_total,1630,1630,0.0
2,08425137,Illerkirchberg,valid_votes,1621,1623,-2.0
2,08425138,Staig,reported_precincts,,6,
2,08425138,Staig,total_precincts,,6,
2,08425138,Staig,voters_total,1939,1939,0.0
2,08425138,Staig,valid_votes,1925,1933,-8.0
2,08425139,Heroldstatt,reported_precincts,,1,
2,08425139,Heroldstatt,total_precincts,,2,
2,08425139,Heroldstatt,voters_total,1021,1021,0.0
2,08425139,Heroldstatt,valid_votes,1017,1017,0.0
2,08425140,Balzheim,reported_precincts,,3,
2,08425140,Balzheim,total_precincts,,3,
2,08425140,Balzheim,voters_total,1106,1106,0.0
2,08425140,Balzheim,valid_votes,1092,1099,-7.0
2,08425141,"Blaustein, Stadt",reported_precincts,,17,
2,08425141,"Blaustein, Stadt",total_precincts,,17,
2,08425141,"Blaustein, Stadt",voters_total,8434,8434,0.0
2,08425141,"Blaustein, Stadt",valid_votes,8359,8381,-22.0
2,08425991,Briefwahl für mehrere Gemeinden,reported_precincts,,,
2,08425991,Briefwahl für mehrere Gemeinden,total_precincts,,,
2,08425991,Briefwahl für mehrere Gemeinden,voters_total,,,
2,08425991,Briefwahl für mehrere Gemeinden,valid_votes,,,
2,08426001,Achstetten,reported_precincts,,5,
2,08426001,Achstetten,total_precincts,,5,
2,08426001,Achstetten,voters_total,2978,2978,0.0
2,08426001,Achstetten,valid_votes,2959,2954,5.0
2,08426005,Alleshausen,reported_precincts,,1,
2,08426005,Alleshausen,total_precincts,,1,
2,08426005,Alleshausen,voters_total,289,289,0.0
2,08426005,Alleshausen,valid_votes,288,286,2.0
2,08426006,Allmannsweiler,reported_precincts,,1,
2,08426006,Allmannsweiler,total_precincts,,1,
2,08426006,Allmannsweiler,voters_total,170,170,0.0
2,08426006,Allmannsweiler,valid_votes,168,168,0.0
2,08426008,Altheim,reported_precincts,,4,
2,08426008,Altheim,total_precincts,,4,
2,08426008,Altheim,voters_total,1293,1293,0.0
2,08426008,Altheim,valid_votes,1282,1281,1.0
2,08426011,Attenweiler,reported_precincts,,4,
2,08426011,Attenweiler,total_precincts,,4,
2,08426011,Attenweiler,voters_total,1222,1222,0.0
2,08426011,Attenweiler,valid_votes,1219,1219,0.0
2,08426013,"Bad Buchau, Stadt",reported_precincts,,4,
2,08426013,"Bad Buchau, Stadt",total_precincts,,4,
2,08426013,"Bad Buchau, Stadt",voters_total,2719,2719,0.0
2,08426013,"Bad Buchau, Stadt",valid_votes,2709,2709,0.0
2,08426014,"Bad Schussenried, Stadt",reported_precincts,,6,
2,08426014,"Bad Schussenried, Stadt",total_precincts,,8,
2,08426014,"Bad Schussenried, Stadt",voters_total,2778,2778,0.0
2,08426014,"Bad Schussenried, Stadt",valid_votes,2759,2759,0.0
2,08426019,Berkheim,reported_precincts,,3,
2,08426019,Berkheim,total_precincts,,3,
2,08426019,Berkheim,voters_total,1619,1619,0.0
2,08426019,Berkheim,valid_votes,1614,1613,1.0
2,08426020,Betzenweiler,reported_precincts,,1,
2,08426020,Betzenweiler,total_precincts,,1,
2,08426020,Betzenweiler,voters_total,312,312,0.0
2,08426020,Betzenweiler,valid_votes,308,307,1.0
2,08426021,"Biberach an der Riß, Stadt",reported_precincts,,33,
2,08426021,"Biberach an der Riß, Stadt",total_precincts,,33,
2,08426021,"Biberach an der Riß, Stadt",voters_total,16326,16326,0.0
2,08426021,"Biberach an der Riß, Stadt",valid_votes,16234,16234,0.0
2,08426028,Burgrieden,reported_precincts,,5,
2,08426028,Burgrieden,total_precincts,,5,
2,08426028,Burgrieden,voters_total,2343,2343,0.0
2,08426028,Burgrieden,valid_votes,2332,2332,0.0
2,08426031,Dettingen an der Iller,reported_precincts,,0,
2,08426031,Dettingen an der Iller,total_precincts,,2,
2,08426031,Dettingen an der Iller,voters_total,0,0,0.0
2,08426031,Dettingen an der Iller,valid_votes,0,0,0.0
2,08426035,Dürmentingen,reported_precincts,,4,
2,08426035,Dürmentingen,total_precincts,,4,
2,08426035,Dürmentingen,voters_total,1500,1500,0.0
2,08426035,Dürmentingen,valid_votes,1484,1480,4.0
2,08426036,Dürnau,reported_precincts,,1,
2,08426036,Dürnau,total_precincts,,1,
2,08426036,Dürnau,voters_total,201,201,0.0
2,08426036,Dürnau,valid_votes,199,199,0.0
2,08426038,Eberhardzell,reported_precincts,,7,
2,08426038,Eberhardzell,total_precincts,,7,
2,08426038,Eberhardzell,voters_total,2703,2703,0.0
2,08426038,Eberhardzell,valid_votes,2691,2685,6.0
2,08426043,Erlenmoos,reported_precincts,,1,
2,08426043,Erlenmoos,total_precincts,,2,
2,08426043,Erlenmoos,voters_total,403,403,0.0
2,08426043,Erlenmoos,valid_votes,400,400,0.0
2,08426044,Erolzheim,reported_precincts,,3,
2,08426044,Erolzheim,total_precincts,,3,
2,08426044,Erolzheim,voters_total,1726,1726,0.0
2,08426044,Erolzheim,valid_votes,1707,1717,-10.0
2,08426045,Ertingen,reported_precincts,,5,
2,08426045,Ertingen,total_precincts,,5,
2,08426045,Ertingen,voters_total,3076,3076,0.0
2,08426045,Ertingen,valid_votes,3045,3041,4.0
2,08426058,Hochdorf,reported_precincts,,4,
2,08426058,Hochdorf,total_precincts,,4,
2,08426058,Hochdorf,voters_total,1462,1462,0.0
2,08426058,Hochdorf,valid_votes,1451,1449,2.0
2,08426062,Ingoldingen,reported_precincts,,5,
2,08426062,Ingoldingen,total_precincts,,5,
2,08426062,Ingoldingen,voters_total,1898,1898,0.0
2,08426062,Ingoldingen,valid_votes,1887,1887,0.0
2,08426064,Kanzach,reported_precincts,,1,
2,08426064,Kanzach,total_precincts,,1,
2,08426064,Kanzach,voters_total,248,248,0.0
2,08426064,Kanzach,valid_votes,245,245,0.0
2,08426065,Kirchberg an der Iller,reported_precincts,,3,
2,08426065,Kirchberg an der Iller,total_precincts,,3,
2,08426065,Kirchberg an der Iller,voters_total,1086,1086,0.0
2,08426065,Kirchberg an der Iller,valid_votes,1070,1079,-9.0
2,08426066,Kirchdorf an der Iller,reported_precincts,,5,
2,08426066,Kirchdorf an der Iller,total_precincts,,5,
2,08426066,Kirchdorf an der Iller,voters_total,1871,1871,0.0
2,08426066,Kirchdorf an der Iller,valid_votes,1841,1855,-14.0
2,08426067,Langenenslingen,reported_precincts,,9,
2,08426067,Langenenslingen,total_precincts,,10,
2,08426067,Langenenslingen,voters_total,1533,1533,0.0
2,08426067,Langenenslingen,valid_votes,1520,1520,0.0
2,08426070,"Laupheim, Stadt",reported_precincts,,22,
2,08426070,"Laupheim, Stadt",total_precincts,,23,
2,08426070,"Laupheim, Stadt",voters_total,10677,10677,0.0
2,08426070,"Laupheim, Stadt",valid_votes,10615,10615,0.0
2,08426071,Maselheim,reported_precincts,,6,
2,08426071,Maselheim,total_precincts,,6,
2,08426071,Maselheim,voters_total,2652,2652,0.0
2,08426071,Maselheim,valid_votes,2636,2635,1.0
2,08426073,Mietingen,reported_precincts,,6,
2,08426073,Mietingen,total_precincts,,6,
2,08426073,Mietingen,voters_total,2911,2911,0.0
2,08426073,Mietingen,valid_votes,2895,2895,0.0
2,08426074,Mittelbiberach,reported_precincts,,4,
2,08426074,Mittelbiberach,total_precincts,,5,
2,08426074,Mittelbiberach,voters_total,1829,1829,0.0
2,08426074,Mittelbiberach,valid_votes,1828,1828,0.0
2,08426078,Moosburg,reported_precincts,,1,
2,08426078,Moosburg,total_precincts,,1,
2,08426078,Moosburg,voters_total,131,131,0.0
2,08426078,Moosburg,valid_votes,131,130,1.0
2,08426087,"Ochsenhausen, Stadt",reported_precincts,,8,
2,08426087,"Ochsenhausen, Stadt",total_precincts,,8,
2,08426087,"Ochsenhausen, Stadt",voters_total,4573,4573,0.0
2,08426087,"Ochsenhausen, Stadt",valid_votes,4543,4543,0.0
2,08426090,Oggelshausen,reported_precincts,,1,
2,08426090,Oggelshausen,total_precincts,,1,
2,08426090,Oggelshausen,voters_total,319,319,0.0
2,08426090,Oggelshausen,valid_votes,316,316,0.0
2,08426097,"Riedlingen, Stadt",reported_precincts,,13,
2,08426097,"Riedlingen, Stadt",total_precincts,,14,
2,08426097,"Riedlingen, Stadt",voters_total,4820,4820,0.0
2,08426097,"Riedlingen, Stadt",valid_votes,4786,4784,2.0
2,08426100,Rot an der Rot,reported_precincts,,2,
2,08426100,Rot an der Rot,total_precincts,,4,
2,08426100,Rot an der Rot,voters_total,753,753,0.0
2,08426100,Rot an der Rot,valid_votes,989,745,244.0
2,08426108,Schwendi,reported_precincts,,9,
2,08426108,Schwendi,total_precincts,,9,
2,08426108,Schwendi,voters_total,3758,3758,0.0
2,08426108,Schwendi,valid_votes,3737,3737,0.0
2,08426109,Seekirch,reported_precincts,,1,
2,08426109,Seekirch,total_precincts,,1,
2,08426109,Seekirch,voters_total,139,139,0.0
2,08426109,Seekirch,valid_votes,139,139,0.0
2,08426113,Steinhausen an der Rottum,reported_precincts,,4,
2,08426113,Steinhausen an der Rottum,total_precincts,,4,
2,08426113,Steinhausen an der Rottum,voters_total,1349,1349,0.0
2,08426113,Steinhausen an der Rottum,valid_votes,1339,1339,0.0
2,08426117,Tannheim,reported_precincts,,2,
2,08426117,Tannheim,total_precincts,,2,
2,08426117,Tannheim,voters_total,1283,1283,0.0
2,08426117,Tannheim,valid_votes,1267,1272,-5.0
2,08426118,Tiefenbach,reported_precincts,,1,
2,08426118,Tiefenbach,total_precincts,,1,
2,08426118,Tiefenbach,voters_total,224,224,0.0
2,08426118,Tiefenbach,valid_votes,222,222,0.0
2,08426120,Ummendorf,reported_precincts,,4,
2,08426120,Ummendorf,total_precincts,,5,
2,08426120,Ummendorf,voters_total,1866,1866,0.0
2,08426120,Ummendorf,valid_votes,1863,1862,1.0
2,08426121,Unlingen,reported_precincts,,6,
2,08426121,Unlingen,total_precincts,,6,
2,08426121,Unlingen,voters_total,1492,1492,0.0
2,08426121,Unlingen,valid_votes,1482,1482,0.0
2,08426124,Uttenweiler,reported_precincts,,7,
2,08426124,Uttenweiler,total_precincts,,7,
2,08426124,Uttenweiler,voters_total,2287,2287,0.0
2,08426124,Uttenweiler,valid_votes,2267,2266,1.0
2,08426125,Wain,reported_precincts,,2,
2,08426125,Wain,total_precincts,,2,
2,08426125,Wain,voters_total,883,883,0.0
2,08426125,Wain,valid_votes,882,882,0.0
2,08426128,Warthausen,reported_precincts,,8,
2,08426128,Warthausen,total_precincts,,9,
2,08426128,Warthausen,voters_total,2597,2597,0.0
2,08426128,Warthausen,valid_votes,2580,2579,1.0
2,08426134,Schemmerhofen,reported_precincts,,10,
2,08426134,Schemmerhofen,total_precincts,,10,
2,08426134,Schemmerhofen,voters_total,5115,5115,0.0
2,08426134,Schemmerhofen,valid_votes,5092,5092,0.0
2,08426135,Gutenzell-Hürbel,reported_precincts,,3,
2,08426135,Gutenzell-Hürbel,total_precincts,,3,
2,08426135,Gutenzell-Hürbel,voters_total,1167,1167,0.0
2,08426135,Gutenzell-Hürbel,valid_votes,1158,1158,0.0
2,08435005,Bermatingen,reported_precincts,,4,
2,08435005,Bermatingen,total_precincts,,4,
2,08435005,Bermatingen,voters_total,2313,2313,0.0
2,08435005,Bermatingen,valid_votes,2302,2302,0.0
2,08435010,Daisendorf,reported_precincts,,0,
2,08435010,Daisendorf,total_precincts,,2,
2,08435010,Daisendorf,voters_total,0,0,0.0
2,08435010,Daisendorf,valid_votes,0,0,0.0
2,08435013,Eriskirch,reported_precincts,,4,
2,08435013,Eriskirch,total_precincts,,4,
2,08435013,Eriskirch,voters_total,2587,2587,0.0
2,08435013,Eriskirch,valid_votes,2576,2576,0.0
2,08435015,Frickingen,reported_precincts,,4,
2,08435015,Frickingen,total_precincts,,4,
2,08435015,Frickingen,voters_total,1873,1873,0.0
2,08435015,Frickingen,valid_votes,1866,1866,0.0
2,08435016,"Friedrichshafen, Stadt",reported_precincts,,59,
2,08435016,"Friedrichshafen, Stadt",total_precincts,,64,
2,08435016,"Friedrichshafen, Stadt",voters_total,23711,24183,-472.0
2,08435016,"Friedrichshafen, Stadt",valid_votes,23590,24058,-468.0
2,08435018,Hagnau am Bodensee,reported_precincts,,2,
2,08435018,Hagnau am Bodensee,total_precincts,,2,
2,08435018,Hagnau am Bodensee,voters_total,834,834,0.0
2,08435018,Hagnau am Bodensee,valid_votes,832,832,0.0
2,08435020,Heiligenberg,reported_precincts,,6,
2,08435020,Heiligenberg,total_precincts,,6,
2,08435020,Heiligenberg,voters_total,1712,1712,0.0
2,08435020,Heiligenberg,valid_votes,1700,1700,0.0
2,08435024,Immenstaad am Bodensee,reported_precincts,,8,
2,08435024,Immenstaad am Bodensee,total_precincts,,8,
2,08435024,Immenstaad am Bodensee,voters_total,3509,3509,0.0
2,08435024,Immenstaad am Bodensee,valid_votes,3494,3494,0.0
2,08435029,Kressbronn am Bodensee,reported_precincts,,6,
2,08435029,Kressbronn am Bodensee,total_precincts,,6,
2,08435029,Kressbronn am Bodensee,voters_total,4792,4792,0.0
2,08435029,Kressbronn am Bodensee,valid_votes,4766,4766,0.0
2,08435030,Langenargen,reported_precincts,,5,
2,08435030,Langenargen,total_precincts,,6,
2,08435030,Langenargen,voters_total,2530,2530,0.0
2,08435030,Langenargen,valid_votes,2519,2519,0.0
2,08435034,"Markdorf, Stadt",reported_precincts,,18,
2,08435034,"Markdorf, Stadt",total_precincts,,18,
2,08435034,"Markdorf, Stadt",voters_total,7391,7391,0.0
2,08435034,"Markdorf, Stadt",valid_votes,7352,7352,0.0
2,08435035,Meckenbeuren,reported_precincts,,11,
2,08435035,Meckenbeuren,total_precincts,,11,
2,08435035,Meckenbeuren,voters_total,7120,7120,0.0
2,08435035,Meckenbeuren,valid_votes,7048,7081,-33.0
2,08435036,"Meersburg, Stadt",reported_precincts,,7,
2,08435036,"Meersburg, Stadt",total_precincts,,7,
2,08435036,"Meersburg, Stadt",voters_total,3046,3046,0.0
2,08435036,"Meersburg, Stadt",valid_votes,3027,3027,0.0
2,08435042,Neukirch,reported_precincts,,3,
2,08435042,Neukirch,total_precincts,,3,
2,08435042,Neukirch,voters_total,1603,1603,0.0
2,08435042,Neukirch,valid_votes,1580,1589,-9.0
2,08435045,Oberteuringen,reported_precincts,,6,
2,08435045,Oberteuringen,total_precincts,,6,
2,08435045,Oberteuringen,voters_total,2706,2706,0.0
2,08435045,Oberteuringen,valid_votes,2696,2696,0.0
2,08435047,Owingen,reported_precincts,,6,
2,08435047,Owingen,total_precincts,,7,
2,08435047,Owingen,voters_total,1967,1967,0.0
2,08435047,Owingen,valid_votes,1957,1957,0.0
2,08435052,Salem,reported_precincts,,14,
2,08435052,Salem,total_precincts,,14,
2,08435052,Salem,voters_total,6758,6758,0.0
2,08435052,Salem,valid_votes,6718,6718,0.0
2,08435053,Sipplingen,reported_precincts,,2,
2,08435053,Sipplingen,total_precincts,,2,
2,08435053,Sipplingen,voters_total,1227,1227,0.0
2,08435053,Sipplingen,valid_votes,1211,1211,0.0
2,08435054,Stetten,reported_precincts,,2,
2,08435054,Stetten,total_precincts,,2,
2,08435054,Stetten,voters_total,583,583,0.0
2,08435054,Stetten,valid_votes,579,579,0.0
2,08435057,"Tettnang, Stadt",reported_precincts,,14,
2,08435057,"Tettnang, Stadt",total_precincts,,19,
2,08435057,"Tettnang, Stadt",voters_total,8134,7537,597.0
2,08435057,"Tettnang, Stadt",valid_votes,8065,7497,568.0
2,08435059,"Überlingen, Stadt",reported_precincts,,25,
2,08435059,"Überlingen, Stadt",total_precincts,,26,
2,08435059,"Überlingen, Stadt",voters_total,11581,11581,0.0
2,08435059,"Überlingen, Stadt",valid_votes,11527,11527,0.0
2,08435066,Uhldingen-Mühlhofen,reported_precincts,,8,
2,08435066,Uhldingen-Mühlhofen,total_precincts,,8,
2,08435066,Uhldingen-Mühlhofen,voters_total,4294,4294,0.0
2,08435066,Uhldingen-Mühlhofen,valid_votes,4271,4271,0.0
2,08435067,Deggenhausertal,reported_precincts,,5,
2,08435067,Deggenhausertal,total_precincts,,5,
2,08435067,Deggenhausertal,voters_total,2582,2582,0.0
2,08435067,Deggenhausertal,valid_votes,2563,2563,0.0
2,08436001,Achberg,reported_precincts,,2,
2,08436001,Achberg,total_precincts,,2,
2,08436001,Achberg,voters_total,961,961,0.0
2,08436001,Achberg,valid_votes,997,958,39.0
2,08436003,Aichstetten,reported_precincts,,3,
2,08436003,Aichstetten,total_precincts,,3,
2,08436003,Aichstetten,voters_total,1502,1502,0.0
2,08436003,Aichstetten,valid_votes,1485,1488,-3.0
2,08436004,Aitrach,reported_precincts,,4,
2,08436004,Aitrach,total_precincts,,4,
2,08436004,Aitrach,voters_total,1449,1449,0.0
2,08436004,Aitrach,valid_votes,1430,1431,-1.0
2,08436005,Altshausen,reported_precincts,,3,
2,08436005,Altshausen,total_precincts,,3,
2,08436005,Altshausen,voters_total,2006,2006,0.0
2,08436005,Altshausen,valid_votes,1990,1994,-4.0
2,08436006,Amtzell,reported_precincts,,5,
2,08436006,Amtzell,total_precincts,,5,
2,08436006,Amtzell,voters_total,2539,2539,0.0
2,08436006,Amtzell,valid_votes,2510,2530,-20.0
2,08436008,"Aulendorf, Stadt",reported_precincts,,9,
2,08436008,"Aulendorf, Stadt",total_precincts,,10,
2,08436008,"Aulendorf, Stadt",voters_total,4572,4572,0.0
2,08436008,"Aulendorf, Stadt",valid_votes,4515,4538,-23.0
2,08436009,"Bad Waldsee, Stadt",reported_precincts,,20,
2,08436009,"Bad Waldsee, Stadt",total_precincts,,22,
2,08436009,"Bad Waldsee, Stadt",voters_total,10497,10008,489.0
2,08436009,"Bad Waldsee, Stadt",valid_votes,10395,9962,433.0
2,08436010,"Bad Wurzach, Stadt",reported_precincts,,13,
2,08436010,"Bad Wurzach, Stadt",total_precincts,,15,
2,08436010,"Bad Wurzach, Stadt",voters_total,6239,6239,0.0
2,08436010,"Bad Wurzach, Stadt",valid_votes,6174,6200,-26.0
2,08436011,Baienfurt,reported_precincts,,5,
2,08436011,Baienfurt,total_precincts,,6,
2,08436011,Baienfurt,voters_total,3413,2509,904.0
2,08436011,Baienfurt,valid_votes,3383,2492,891.0
2,08436012,Baindt,reported_precincts,,4,
2,08436012,Baindt,total_precincts,,4,
2,08436012,Baindt,voters_total,2638,2638,0.0
2,08436012,Baindt,valid_votes,2621,2628,-7.0
2,08436013,Berg,reported_precincts,,3,
2,08436013,Berg,total_precincts,,3,
2,08436013,Berg,voters_total,2625,2625,0.0
2,08436013,Berg,valid_votes,2602,2607,-5.0
2,08436014,Bergatreute,reported_precincts,,3,
2,08436014,Bergatreute,total_precincts,,4,
2,08436014,Bergatreute,voters_total,967,967,0.0
2,08436014,Bergatreute,valid_votes,994,961,33.0
2,08436018,Bodnegg,reported_precincts,,3,
2,08436018,Bodnegg,total_precincts,,3,
2,08436018,Bodnegg,voters_total,1844,1844,0.0
2,08436018,Bodnegg,valid_votes,1829,1830,-1.0
2,08436019,Boms,reported_precincts,,0,
2,08436019,Boms,total_precincts,,2,
2,08436019,Boms,voters_total,0,0,0.0
2,08436019,Boms,valid_votes,0,0,0.0
2,08436024,Ebenweiler,reported_precincts,,0,
2,08436024,Ebenweiler,total_precincts,,2,
2,08436024,Ebenweiler,voters_total,0,0,0.0
2,08436024,Ebenweiler,valid_votes,0,0,0.0
2,08436027,Eichstegen,reported_precincts,,0,
2,08436027,Eichstegen,total_precincts,,2,
2,08436027,Eichstegen,voters_total,0,0,0.0
2,08436027,Eichstegen,valid_votes,0,0,0.0
2,08436032,Fleischwangen,reported_precincts,,2,
2,08436032,Fleischwangen,total_precincts,,2,
2,08436032,Fleischwangen,voters_total,829,426,403.0
2,08436032,Fleischwangen,valid_votes,986,420,566.0
2,08436039,Grünkraut,reported_precincts,,3,
2,08436039,Grünkraut,total_precincts,,3,
2,08436039,Grünkraut,voters_total,1762,1762,0.0
2,08436039,Grünkraut,valid_votes,1751,1757,-6.0
2,08436040,Guggenhausen,reported_precincts,,1,
2,08436040,Guggenhausen,total_precincts,,1,
2,08436040,Guggenhausen,voters_total,653,96,557.0
2,08436040,Guggenhausen,valid_votes,990,95,895.0
2,08436047,Hoßkirch,reported_precincts,,2,
2,08436047,Hoßkirch,total_precincts,,2,
2,08436047,Hoßkirch,voters_total,792,456,336.0
2,08436047,Hoßkirch,valid_votes,991,452,539.0
2,08436049,"Isny im Allgäu, Stadt",reported_precincts,,16,
2,08436049,"Isny im Allgäu, Stadt",total_precincts,,16,
