area_level,area_id,area_name,vote_type,party_name,votes,valid_votes
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,FDP,4,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,NPD,2,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,Tierschutzpartei,4,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,FREiER HORIZONT,1,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,Die PARTEI,1,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,FREIE WÄHLER,4,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,dieBasis,5,170
GEMEINDE,13071154,Vollrathsruhe,Zweitstimmen,Team Todenhöfer,1,170
GEMEINDE,13071155,Walow,Erststimmen,SPD,79,197
GEMEINDE,13071155,Walow,Erststimmen,AfD,45,197
GEMEINDE,13071155,Walow,Erststimmen,CDU,30,197
GEMEINDE,13071155,Walow,Erststimmen,Die Linke,22,197
GEMEINDE,13071155,Walow,Erststimmen,GRÜNE,5,197
GEMEINDE,13071155,Walow,Erststimmen,FDP,9,197
GEMEINDE,13071155,Walow,Erststimmen,FREIE WÄHLER,5,197
GEMEINDE,13071155,Walow,Erststimmen,dieBasis,2,197
GEMEINDE,13071155,Walow,Zweitstimmen,SPD,75,199
GEMEINDE,13071155,Walow,Zweitstimmen,AfD,40,199
GEMEINDE,13071155,Walow,Zweitstimmen,CDU,22,199
GEMEINDE,13071155,Walow,Zweitstimmen,Die Linke,19,199
GEMEINDE,13071155,Walow,Zweitstimmen,GRÜNE,11,199
GEMEINDE,13071155,Walow,Zweitstimmen,FDP,15,199
GEMEINDE,13071155,Walow,Zweitstimmen,Tierschutzpartei,3,199
GEMEINDE,13071155,Walow,Zweitstimmen,FREiER HORIZONT,7,199
GEMEINDE,13071155,Walow,Zweitstimmen,FREIE WÄHLER,2,199
GEMEINDE,13071155,Walow,Zweitstimmen,PIRATEN,1,199
GEMEINDE,13071155,Walow,Zweitstimmen,dieBasis,3,199
GEMEINDE,13071155,Walow,Zweitstimmen,UNABHÄNGIGE,1,199
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,SPD,4092,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,AfD,2078,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,CDU,2426,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,Die Linke,1230,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,GRÜNE,496,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,FDP,697,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,FREIE WÄHLER,168,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Erststimmen,dieBasis,202,11389
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,SPD,4899,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,AfD,2048,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,CDU,1570,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Die Linke,1070,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,GRÜNE,535,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,FDP,620,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,NPD,41,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Tierschutzpartei,149,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,FREiER HORIZONT,16,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Die PARTEI,60,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,FREIE WÄHLER,109,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,PIRATEN,28,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,DKP,9,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Bündnis C,10,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,TIERSCHUTZ hier!,40,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,dieBasis,160,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,DiB,3,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,FPA,2,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,LKR,2,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,ÖDP,14,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Die Humanisten,7,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Gesundheitsforschung,15,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,Team Todenhöfer,16,11444
GEMEINDE,13071156,"Waren (Müritz), Stadt",Zweitstimmen,UNABHÄNGIGE,21,11444
GEMEINDE,13071157,Warrenzin,Erststimmen,SPD,25,133
GEMEINDE,13071157,Warrenzin,Erststimmen,AfD,54,133
GEMEINDE,13071157,Warrenzin,Erststimmen,CDU,32,133
GEMEINDE,13071157,Warrenzin,Erststimmen,Die Linke,7,133
GEMEINDE,13071157,Warrenzin,Erststimmen,GRÜNE,4,133
GEMEINDE,13071157,Warrenzin,Erststimmen,FDP,10,133
GEMEINDE,13071157,Warrenzin,Erststimmen,FREiER HORIZONT,1,133
GEMEINDE,13071157,Warrenzin,Zweitstimmen,SPD,36,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,AfD,51,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,CDU,25,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,Die Linke,7,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,FDP,7,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,NPD,1,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,Tierschutzpartei,1,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,FREiER HORIZONT,1,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,FREIE WÄHLER,1,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,TIERSCHUTZ hier!,1,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,dieBasis,3,135
GEMEINDE,13071157,Warrenzin,Zweitstimmen,FPA,1,135
GEMEINDE,13071158,Werder,Erststimmen,SPD,58,235
GEMEINDE,13071158,Werder,Erststimmen,AfD,81,235
GEMEINDE,13071158,Werder,Erststimmen,CDU,40,235
GEMEINDE,13071158,Werder,Erststimmen,Die Linke,19,235
GEMEINDE,13071158,Werder,Erststimmen,GRÜNE,5,235
GEMEINDE,13071158,Werder,Erststimmen,FDP,20,235
GEMEINDE,13071158,Werder,Erststimmen,FREIE WÄHLER,5,235
GEMEINDE,13071158,Werder,Erststimmen,dieBasis,7,235
GEMEINDE,13071158,Werder,Zweitstimmen,SPD,76,235
GEMEINDE,13071158,Werder,Zweitstimmen,AfD,80,235
GEMEINDE,13071158,Werder,Zweitstimmen,CDU,26,235
GEMEINDE,13071158,Werder,Zweitstimmen,Die Linke,15,235
GEMEINDE,13071158,Werder,Zweitstimmen,GRÜNE,4,235
GEMEINDE,13071158,Werder,Zweitstimmen,FDP,15,235
GEMEINDE,13071158,Werder,Zweitstimmen,NPD,1,235
GEMEINDE,13071158,Werder,Zweitstimmen,Tierschutzpartei,1,235
GEMEINDE,13071158,Werder,Zweitstimmen,FREiER HORIZONT,3,235
GEMEINDE,13071158,Werder,Zweitstimmen,FREIE WÄHLER,2,235
GEMEINDE,13071158,Werder,Zweitstimmen,Bündnis C,1,235
GEMEINDE,13071158,Werder,Zweitstimmen,TIERSCHUTZ hier!,4,235
GEMEINDE,13071158,Werder,Zweitstimmen,dieBasis,6,235
GEMEINDE,13071158,Werder,Zweitstimmen,ÖDP,1,235
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,SPD,476,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,AfD,239,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,CDU,175,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,Die Linke,114,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,GRÜNE,46,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,FDP,61,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,FREIE WÄHLER,27,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Erststimmen,dieBasis,21,1159
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,SPD,514,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,AfD,221,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,CDU,159,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Die Linke,89,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,GRÜNE,36,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,FDP,57,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,NPD,8,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Tierschutzpartei,13,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,FREiER HORIZONT,2,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Die PARTEI,6,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,FREIE WÄHLER,18,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,PIRATEN,2,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Bündnis C,1,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,TIERSCHUTZ hier!,4,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,dieBasis,18,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,DiB,1,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,LKR,2,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Gesundheitsforschung,3,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,Team Todenhöfer,1,1157
GEMEINDE,13071159,"Wesenberg, Stadt",Zweitstimmen,UNABHÄNGIGE,2,1157
GEMEINDE,13071160,Wildberg,Erststimmen,SPD,65,238
GEMEINDE,13071160,Wildberg,Erststimmen,AfD,61,238
GEMEINDE,13071160,Wildberg,Erststimmen,CDU,35,238
GEMEINDE,13071160,Wildberg,Erststimmen,Die Linke,30,238
GEMEINDE,13071160,Wildberg,Erststimmen,GRÜNE,15,238
GEMEINDE,13071160,Wildberg,Erststimmen,FDP,12,238
GEMEINDE,13071160,Wildberg,Erststimmen,FREIE WÄHLER,8,238
GEMEINDE,13071160,Wildberg,Erststimmen,dieBasis,12,238
GEMEINDE,13071160,Wildberg,Zweitstimmen,SPD,77,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,AfD,54,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,CDU,26,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,Die Linke,24,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,GRÜNE,11,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,FDP,12,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,Tierschutzpartei,1,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,FREiER HORIZONT,7,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,Die PARTEI,3,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,FREIE WÄHLER,5,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,DKP,1,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,TIERSCHUTZ hier!,1,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,dieBasis,9,233
GEMEINDE,13071160,Wildberg,Zweitstimmen,UNABHÄNGIGE,2,233
GEMEINDE,13071161,Woggersin,Erststimmen,SPD,65,259
GEMEINDE,13071161,Woggersin,Erststimmen,AfD,59,259
GEMEINDE,13071161,Woggersin,Erststimmen,CDU,56,259
GEMEINDE,13071161,Woggersin,Erststimmen,Die Linke,30,259
GEMEINDE,13071161,Woggersin,Erststimmen,GRÜNE,6,259
GEMEINDE,13071161,Woggersin,Erststimmen,FDP,22,259
GEMEINDE,13071161,Woggersin,Erststimmen,FREiER HORIZONT,8,259
GEMEINDE,13071161,Woggersin,Erststimmen,FREIE WÄHLER,1,259
GEMEINDE,13071161,Woggersin,Erststimmen,dieBasis,6,259
GEMEINDE,13071161,Woggersin,Erststimmen,Einzelbewerber,6,259
GEMEINDE,13071161,Woggersin,Zweitstimmen,SPD,82,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,AfD,62,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,CDU,50,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,Die Linke,24,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,GRÜNE,8,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,FDP,21,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,Tierschutzpartei,2,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,FREiER HORIZONT,1,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,FREIE WÄHLER,1,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,dieBasis,6,258
GEMEINDE,13071161,Woggersin,Zweitstimmen,ÖDP,1,258
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,SPD,92,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,AfD,68,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,CDU,23,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,Die Linke,26,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,GRÜNE,23,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,FDP,5,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,FREIE WÄHLER,2,253
GEMEINDE,13071162,Wokuhl-Dabelow,Erststimmen,dieBasis,14,253
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,SPD,100,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,AfD,68,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,CDU,19,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,Die Linke,25,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,GRÜNE,12,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,FDP,6,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,NPD,3,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,Tierschutzpartei,7,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,Die PARTEI,2,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,PIRATEN,1,254
GEMEINDE,13071162,Wokuhl-Dabelow,Zweitstimmen,dieBasis,11,254
GEMEINDE,13071163,Wolde,Erststimmen,SPD,74,250
GEMEINDE,13071163,Wolde,Erststimmen,AfD,78,250
GEMEINDE,13071163,Wolde,Erststimmen,CDU,48,250
GEMEINDE,13071163,Wolde,Erststimmen,Die Linke,22,250
GEMEINDE,13071163,Wolde,Erststimmen,GRÜNE,10,250
GEMEINDE,13071163,Wolde,Erststimmen,FDP,11,250
GEMEINDE,13071163,Wolde,Erststimmen,FREIE WÄHLER,3,250
GEMEINDE,13071163,Wolde,Erststimmen,dieBasis,4,250
GEMEINDE,13071163,Wolde,Zweitstimmen,SPD,88,251
GEMEINDE,13071163,Wolde,Zweitstimmen,AfD,65,251
GEMEINDE,13071163,Wolde,Zweitstimmen,CDU,40,251
GEMEINDE,13071163,Wolde,Zweitstimmen,Die Linke,20,251
GEMEINDE,13071163,Wolde,Zweitstimmen,GRÜNE,8,251
GEMEINDE,13071163,Wolde,Zweitstimmen,FDP,13,251
GEMEINDE,13071163,Wolde,Zweitstimmen,NPD,4,251
GEMEINDE,13071163,Wolde,Zweitstimmen,Tierschutzpartei,4,251
GEMEINDE,13071163,Wolde,Zweitstimmen,FREiER HORIZONT,2,251
GEMEINDE,13071163,Wolde,Zweitstimmen,Die PARTEI,1,251
GEMEINDE,13071163,Wolde,Zweitstimmen,PIRATEN,1,251
GEMEINDE,13071163,Wolde,Zweitstimmen,dieBasis,2,251
GEMEINDE,13071163,Wolde,Zweitstimmen,LKR,1,251
GEMEINDE,13071163,Wolde,Zweitstimmen,Team Todenhöfer,1,251
GEMEINDE,13071163,Wolde,Zweitstimmen,UNABHÄNGIGE,1,251
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,SPD,451,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,AfD,544,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,CDU,300,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,Die Linke,194,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,GRÜNE,31,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,FDP,80,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,FREiER HORIZONT,14,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,FREIE WÄHLER,29,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,dieBasis,20,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Erststimmen,Einzelbewerber,4,1667
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,SPD,579,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,AfD,518,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,CDU,245,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Die Linke,132,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,GRÜNE,32,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,FDP,73,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,NPD,7,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Tierschutzpartei,19,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,FREiER HORIZONT,7,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Die PARTEI,5,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,FREIE WÄHLER,15,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,PIRATEN,4,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,TIERSCHUTZ hier!,4,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,dieBasis,18,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,ÖDP,1,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Die Humanisten,4,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Gesundheitsforschung,2,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,Team Todenhöfer,4,1671
GEMEINDE,13071164,"Woldegk, Windmühlenstadt",Zweitstimmen,UNABHÄNGIGE,2,1671
GEMEINDE,13071166,Wulkenzin,Erststimmen,SPD,188,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,AfD,154,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,CDU,133,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,Die Linke,73,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,GRÜNE,32,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,FDP,58,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,FREiER HORIZONT,17,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,FREIE WÄHLER,7,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,dieBasis,20,687
GEMEINDE,13071166,Wulkenzin,Erststimmen,Einzelbewerber,5,687
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,SPD,263,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,AfD,156,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,CDU,99,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,Die Linke,55,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,GRÜNE,33,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,FDP,43,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,NPD,3,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,Tierschutzpartei,3,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,FREiER HORIZONT,4,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,Die PARTEI,3,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,FREIE WÄHLER,5,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,PIRATEN,1,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,Bündnis C,2,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,TIERSCHUTZ hier!,1,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,dieBasis,17,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,Team Todenhöfer,1,694
GEMEINDE,13071166,Wulkenzin,Zweitstimmen,UNABHÄNGIGE,5,694
GEMEINDE,13071167,Wustrow,Erststimmen,SPD,75,274
GEMEINDE,13071167,Wustrow,Erststimmen,AfD,68,274
GEMEINDE,13071167,Wustrow,Erststimmen,CDU,30,274
GEMEINDE,13071167,Wustrow,Erststimmen,Die Linke,34,274
GEMEINDE,13071167,Wustrow,Erststimmen,GRÜNE,41,274
GEMEINDE,13071167,Wustrow,Erststimmen,FDP,13,274
GEMEINDE,13071167,Wustrow,Erststimmen,FREIE WÄHLER,7,274
GEMEINDE,13071167,Wustrow,Erststimmen,dieBasis,6,274
GEMEINDE,13071167,Wustrow,Zweitstimmen,SPD,77,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,AfD,65,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,CDU,26,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,Die Linke,27,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,GRÜNE,40,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,FDP,12,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,NPD,2,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,Tierschutzpartei,2,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,Die PARTEI,3,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,FREIE WÄHLER,6,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,PIRATEN,1,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,TIERSCHUTZ hier!,2,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,dieBasis,8,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,DiB,2,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,FPA,1,275
GEMEINDE,13071167,Wustrow,Zweitstimmen,UNABHÄNGIGE,1,275
GEMEINDE,13071169,Zettemin,Erststimmen,SPD,67,170
GEMEINDE,13071169,Zettemin,Erststimmen,AfD,43,170
GEMEINDE,13071169,Zettemin,Erststimmen,CDU,36,170
GEMEINDE,13071169,Zettemin,Erststimmen,Die Linke,15,170
GEMEINDE,13071169,Zettemin,Erststimmen,GRÜNE,1,170
GEMEINDE,13071169,Zettemin,Erststimmen,FDP,3,170
GEMEINDE,13071169,Zettemin,Erststimmen,FREIE WÄHLER,4,170
GEMEINDE,13071169,Zettemin,Erststimmen,dieBasis,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,SPD,73,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,AfD,43,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,CDU,28,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,Die Linke,13,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,GRÜNE,2,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,FDP,5,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,NPD,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,FREiER HORIZONT,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,Die PARTEI,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,PIRATEN,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,TIERSCHUTZ hier!,1,170
GEMEINDE,13071169,Zettemin,Zweitstimmen,dieBasis,1,170
GEMEINDE,13071170,Zirzow,Erststimmen,SPD,41,182
GEMEINDE,13071170,Zirzow,Erststimmen,AfD,53,182
GEMEINDE,13071170,Zirzow,Erststimmen,CDU,35,182
GEMEINDE,13071170,Zirzow,Erststimmen,Die Linke,16,182
GEMEINDE,13071170,Zirzow,Erststimmen,GRÜNE,6,182
GEMEINDE,13071170,Zirzow,Erststimmen,FDP,5,182
GEMEINDE,13071170,Zirzow,Erststimmen,FREiER HORIZONT,14,182
GEMEINDE,13071170,Zirzow,Erststimmen,FREIE WÄHLER,4,182
GEMEINDE,13071170,Zirzow,Erststimmen,dieBasis,6,182
GEMEINDE,13071170,Zirzow,Erststimmen,Einzelbewerber,2,182
GEMEINDE,13071170,Zirzow,Zweitstimmen,SPD,48,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,AfD,56,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,CDU,36,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,Die Linke,11,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,GRÜNE,4,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,FDP,6,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,NPD,2,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,FREiER HORIZONT,6,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,FREIE WÄHLER,3,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,DKP,1,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,TIERSCHUTZ hier!,1,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,dieBasis,4,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,Team Todenhöfer,1,181
GEMEINDE,13071170,Zirzow,Zweitstimmen,UNABHÄNGIGE,2,181
GEMEINDE,13071171,Zislow,Erststimmen,SPD,40,98
GEMEINDE,13071171,Zislow,Erststimmen,AfD,15,98
GEMEINDE,13071171,Zislow,Erststimmen,CDU,22,98
GEMEINDE,13071171,Zislow,Erststimmen,Die Linke,11,98
GEMEINDE,13071171,Zislow,Erststimmen,GRÜNE,3,98
GEMEINDE,13071171,Zislow,Erststimmen,FDP,2,98
GEMEINDE,13071171,Zislow,Erststimmen,FREIE WÄHLER,2,98
GEMEINDE,13071171,Zislow,Erststimmen,dieBasis,3,98
GEMEINDE,13071171,Zislow,Zweitstimmen,SPD,40,96
GEMEINDE,13071171,Zislow,Zweitstimmen,AfD,15,96
GEMEINDE,13071171,Zislow,Zweitstimmen,CDU,16,96
GEMEINDE,13071171,Zislow,Zweitstimmen,Die Linke,9,96
