ags,public_precincts,public_valid_zweit,public_cdu_zweit,official_precincts,official_valid_zweit,official_cdu_zweit,valid_diff,cdu_diff,precinct_diff
14306291,1.0,121.0,47.0,1.0,121.0,47.0,0.0,0.0,0.0
14306292,1.0,576.0,209.0,1.0,576.0,209.0,0.0,0.0,0.0
14306295,1.0,245.0,79.0,1.0,245.0,79.0,0.0,0.0,0.0
14306302,1.0,104.0,30.0,1.0,104.0,30.0,0.0,0.0,0.0
14306303,1.0,169.0,69.0,1.0,169.0,69.0,0.0,0.0,0.0
14306309,1.0,493.0,225.0,1.0,493.0,225.0,0.0,0.0,0.0
14306311,1.0,149.0,46.0,1.0,149.0,46.0,0.0,0.0,0.0
14306315,1.0,204.0,38.0,1.0,204.0,38.0,0.0,0.0,0.0
14307015,1.0,187.0,51.0,1.0,187.0,51.0,0.0,0.0,0.0
14307018,1.0,392.0,119.0,1.0,392.0,119.0,0.0,0.0,0.0
14307019,1.0,369.0,84.0,1.0,369.0,84.0,0.0,0.0,0.0
14307022,1.0,208.0,71.0,1.0,208.0,71.0,0.0,0.0,0.0
14307025,1.0,485.0,190.0,1.0,485.0,190.0,0.0,0.0,0.0
14307029,2.0,1500.0,555.0,2.0,1500.0,555.0,0.0,0.0,0.0
14307041,1.0,152.0,49.0,1.0,152.0,49.0,0.0,0.0,0.0
14307044,1.0,574.0,207.0,1.0,574.0,207.0,0.0,0.0,0.0
14307045,1.0,148.0,43.0,1.0,148.0,43.0,0.0,0.0,0.0
14307046,1.0,545.0,130.0,1.0,545.0,130.0,0.0,0.0,0.0
14307056,1.0,300.0,95.0,1.0,300.0,95.0,0.0,0.0,0.0
14307061,1.0,271.0,65.0,1.0,271.0,65.0,0.0,0.0,0.0
14307064,1.0,252.0,59.0,1.0,252.0,59.0,0.0,0.0,0.0
14307066,1.0,352.0,127.0,1.0,352.0,127.0,0.0,0.0,0.0
14307067,2.0,1036.0,312.0,2.0,1036.0,312.0,0.0,0.0,0.0
14307069,1.0,484.0,165.0,1.0,484.0,165.0,0.0,0.0,0.0
14307075,1.0,126.0,24.0,1.0,126.0,24.0,0.0,0.0,0.0
14307078,1.0,310.0,81.0,1.0,310.0,81.0,0.0,0.0,0.0
14307085,1.0,244.0,56.0,1.0,244.0,56.0,0.0,0.0,0.0
14307221,1.0,125.0,33.0,1.0,125.0,33.0,0.0,0.0,0.0
14307305,1.0,350.0,128.0,1.0,350.0,128.0,0.0,0.0,0.0
14308011,1.0,568.0,227.0,1.0,568.0,227.0,0.0,0.0,0.0
14308037,1.0,1076.0,489.0,1.0,1076.0,489.0,0.0,0.0,0.0
14308058,1.0,300.0,136.0,1.0,300.0,136.0,0.0,0.0,0.0
14308074,1.0,462.0,196.0,1.0,462.0,196.0,0.0,0.0,0.0
14308080,1.0,326.0,159.0,1.0,326.0,159.0,0.0,0.0,0.0
14308203,1.0,111.0,37.0,1.0,111.0,37.0,0.0,0.0,0.0
14308208,1.0,324.0,123.0,1.0,324.0,123.0,0.0,0.0,0.0
14308210,1.0,277.0,110.0,1.0,277.0,110.0,0.0,0.0,0.0
14308220,1.0,182.0,65.0,1.0,182.0,65.0,0.0,0.0,0.0
14308232,1.0,249.0,103.0,1.0,249.0,103.0,0.0,0.0,0.0
14308239,1.0,559.0,240.0,1.0,559.0,240.0,0.0,0.0,0.0
14308251,1.0,104.0,30.0,1.0,104.0,30.0,0.0,0.0,0.0
14308263,2.0,992.0,374.0,2.0,992.0,374.0,0.0,0.0,0.0
14308266,1.0,242.0,112.0,1.0,242.0,112.0,0.0,0.0,0.0
14308273,1.0,410.0,192.0,1.0,410.0,192.0,0.0,0.0,0.0
14308281,1.0,331.0,100.0,1.0,331.0,100.0,0.0,0.0,0.0
14308290,1.0,520.0,219.0,1.0,520.0,219.0,0.0,0.0,0.0
14308304,1.0,702.0,280.0,1.0,702.0,280.0,0.0,0.0,0.0
14308316,1.0,148.0,69.0,1.0,148.0,69.0,0.0,0.0,0.0
14308501,1.0,236.0,85.0,1.0,236.0,85.0,0.0,0.0,0.0
14308502,1.0,131.0,30.0,1.0,131.0,30.0,0.0,0.0,0.0
14309200,1.0,353.0,101.0,1.0,353.0,101.0,0.0,0.0,0.0
14309207,1.0,354.0,148.0,1.0,354.0,148.0,0.0,0.0,0.0
14309209,1.0,268.0,66.0,1.0,268.0,66.0,0.0,0.0,0.0
14309213,1.0,280.0,97.0,1.0,280.0,97.0,0.0,0.0,0.0
14309219,1.0,165.0,69.0,1.0,165.0,69.0,0.0,0.0,0.0
14309224,1.0,535.0,169.0,1.0,535.0,169.0,0.0,0.0,0.0
14309226,1.0,388.0,164.0,1.0,388.0,164.0,0.0,0.0,0.0
14309228,1.0,606.0,288.0,1.0,606.0,288.0,0.0,0.0,0.0
14309230,1.0,232.0,81.0,1.0,232.0,81.0,0.0,0.0,0.0
14309233,1.0,178.0,39.0,1.0,178.0,39.0,0.0,0.0,0.0
14309238,1.0,250.0,68.0,1.0,250.0,68.0,0.0,0.0,0.0
14309242,5.0,1752.0,587.0,5.0,1752.0,587.0,0.0,0.0,0.0
14309247,1.0,334.0,94.0,1.0,334.0,94.0,0.0,0.0,0.0
14309249,1.0,534.0,186.0,1.0,534.0,186.0,0.0,0.0,0.0
14309254,1.0,669.0,255.0,1.0,669.0,255.0,0.0,0.0,0.0
14309284,1.0,572.0,239.0,1.0,572.0,239.0,0.0,0.0,0.0
14309288,1.0,279.0,98.0,1.0,279.0,98.0,0.0,0.0,0.0
14309289,2.0,524.0,215.0,2.0,524.0,215.0,0.0,0.0,0.0
14309293,1.0,187.0,50.0,1.0,187.0,50.0,0.0,0.0,0.0
14309298,1.0,364.0,154.0,1.0,364.0,154.0,0.0,0.0,0.0
14309307,1.0,200.0,84.0,1.0,200.0,84.0,0.0,0.0,0.0
14309308,5.0,2521.0,762.0,5.0,2521.0,762.0,0.0,0.0,0.0
14309312,1.0,309.0,72.0,1.0,309.0,72.0,0.0,0.0,0.0
14309314,1.0,297.0,101.0,1.0,297.0,101.0,0.0,0.0,0.0
14310003,1.0,363.0,144.0,1.0,363.0,144.0,0.0,0.0,0.0
14310010,2.0,1259.0,601.0,2.0,1259.0,601.0,0.0,0.0,0.0
14310012,1.0,563.0,225.0,1.0,563.0,225.0,0.0,0.0,0.0
14310028,1.0,621.0,209.0,1.0,621.0,209.0,0.0,0.0,0.0
14310042,1.0,514.0,235.0,1.0,514.0,235.0,0.0,0.0,0.0
14310047,1.0,648.0,204.0,1.0,648.0,204.0,0.0,0.0,0.0
14310049,1.0,408.0,118.0,1.0,408.0,118.0,0.0,0.0,0.0
14310060,1.0,729.0,254.0,1.0,729.0,254.0,0.0,0.0,0.0
14310070,2.0,1367.0,584.0,2.0,1367.0,584.0,0.0,0.0,0.0
14310073,1.0,727.0,313.0,1.0,727.0,313.0,0.0,0.0,0.0
14310081,3.0,2029.0,770.0,3.0,2029.0,770.0,0.0,0.0,0.0
14310275,1.0,115.0,39.0,1.0,115.0,39.0,0.0,0.0,0.0
21100000,115.0,47876.0,13311.0,115.0,47876.0,13311.0,0.0,0.0,0.0
23100134,12.0,7891.0,2891.0,12.0,7891.0,2891.0,0.0,0.0,0.0
23100502,20.0,5704.0,1951.0,20.0,5704.0,1951.0,0.0,0.0,0.0
23101008,7.0,3324.0,1312.0,7.0,3324.0,1312.0,0.0,0.0,0.0
23101012,1.0,583.0,236.0,1.0,583.0,236.0,0.0,0.0,0.0
23101016,1.0,336.0,85.0,1.0,336.0,85.0,0.0,0.0,0.0
23101030,1.0,256.0,127.0,1.0,256.0,127.0,0.0,0.0,0.0
23101040,1.0,133.0,44.0,1.0,133.0,44.0,0.0,0.0,0.0
23101041,2.0,318.0,126.0,2.0,318.0,126.0,0.0,0.0,0.0
23101056,1.0,154.0,41.0,1.0,154.0,41.0,0.0,0.0,0.0
23101066,1.0,202.0,92.0,1.0,202.0,92.0,0.0,0.0,0.0
23101070,1.0,409.0,137.0,1.0,409.0,137.0,0.0,0.0,0.0
23101071,1.0,175.0,73.0,1.0,175.0,73.0,0.0,0.0,0.0
23101075,1.0,668.0,273.0,1.0,668.0,273.0,0.0,0.0,0.0
23101076,1.0,287.0,110.0,1.0,287.0,110.0,0.0,0.0,0.0
23101077,1.0,627.0,251.0,1.0,627.0,251.0,0.0,0.0,0.0
23101081,1.0,901.0,346.0,1.0,901.0,346.0,0.0,0.0,0.0
23101086,1.0,298.0,129.0,1.0,298.0,129.0,0.0,0.0,0.0
23101087,1.0,746.0,276.0,1.0,746.0,276.0,0.0,0.0,0.0
23101090,1.0,529.0,185.0,1.0,529.0,185.0,0.0,0.0,0.0
23101092,3.0,1200.0,449.0,3.0,1200.0,449.0,0.0,0.0,0.0
23101105,1.0,1199.0,492.0,1.0,1199.0,492.0,0.0,0.0,0.0
23101125,1.0,473.0,203.0,1.0,473.0,203.0,0.0,0.0,0.0
23101126,1.0,527.0,156.0,1.0,527.0,156.0,0.0,0.0,0.0
23101133,1.0,549.0,225.0,1.0,549.0,225.0,0.0,0.0,0.0
23101136,2.0,1309.0,616.0,2.0,1309.0,616.0,0.0,0.0,0.0
23106006,1.0,252.0,107.0,1.0,252.0,107.0,0.0,0.0,0.0
23106017,1.0,88.0,5.0,1.0,88.0,5.0,0.0,0.0,0.0
23106018,1.0,164.0,47.0,1.0,164.0,47.0,0.0,0.0,0.0
23106019,1.0,68.0,14.0,1.0,68.0,14.0,0.0,0.0,0.0
23106032,1.0,44.0,17.0,1.0,44.0,17.0,0.0,0.0,0.0
23106035,1.0,75.0,16.0,1.0,75.0,16.0,0.0,0.0,0.0
23106042,1.0,48.0,16.0,1.0,48.0,16.0,0.0,0.0,0.0
23106054,1.0,164.0,31.0,1.0,164.0,31.0,0.0,0.0,0.0
23106058,1.0,253.0,118.0,1.0,253.0,118.0,0.0,0.0,0.0
23106064,1.0,102.0,28.0,1.0,102.0,28.0,0.0,0.0,0.0
23106078,1.0,64.0,16.0,1.0,64.0,16.0,0.0,0.0,0.0
23106079,2.0,687.0,187.0,2.0,687.0,187.0,0.0,0.0,0.0
23106083,1.0,39.0,8.0,1.0,39.0,8.0,0.0,0.0,0.0
23106093,1.0,100.0,35.0,1.0,100.0,35.0,0.0,0.0,0.0
23106112,1.0,29.0,5.0,1.0,29.0,5.0,0.0,0.0,0.0
23106115,1.0,147.0,46.0,1.0,147.0,46.0,0.0,0.0,0.0
23106122,1.0,127.0,32.0,1.0,127.0,32.0,0.0,0.0,0.0
23106123,3.0,1001.0,324.0,3.0,1001.0,324.0,0.0,0.0,0.0
23106202,1.0,204.0,88.0,1.0,204.0,88.0,0.0,0.0,0.0
23106203,1.0,125.0,50.0,1.0,125.0,50.0,0.0,0.0,0.0
23106204,1.0,403.0,136.0,1.0,403.0,136.0,0.0,0.0,0.0
23108001,1.0,905.0,371.0,1.0,905.0,371.0,0.0,0.0,0.0
23108003,1.0,206.0,101.0,1.0,206.0,101.0,0.0,0.0,0.0
23108007,1.0,482.0,186.0,1.0,482.0,186.0,0.0,0.0,0.0
23108009,1.0,369.0,155.0,1.0,369.0,155.0,0.0,0.0,0.0
23108010,1.0,520.0,200.0,1.0,520.0,200.0,0.0,0.0,0.0
23108013,1.0,281.0,117.0,1.0,281.0,117.0,0.0,0.0,0.0
23108022,1.0,100.0,39.0,1.0,100.0,39.0,0.0,0.0,0.0
23108023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23108024,1.0,770.0,380.0,1.0,770.0,380.0,0.0,0.0,0.0
23108025,1.0,241.0,124.0,1.0,241.0,124.0,0.0,0.0,0.0
23108026,1.0,188.0,83.0,1.0,188.0,83.0,0.0,0.0,0.0
23108031,1.0,242.0,106.0,1.0,242.0,106.0,0.0,0.0,0.0
23108036,1.0,135.0,66.0,1.0,135.0,66.0,0.0,0.0,0.0
23108037,1.0,198.0,74.0,1.0,198.0,74.0,0.0,0.0,0.0
23108044,1.0,177.0,69.0,1.0,177.0,69.0,0.0,0.0,0.0
23108046,1.0,544.0,200.0,1.0,544.0,200.0,0.0,0.0,0.0
23108049,1.0,390.0,149.0,1.0,390.0,149.0,0.0,0.0,0.0
23108050,1.0,82.0,32.0,1.0,82.0,32.0,0.0,0.0,0.0
23108051,1.0,163.0,80.0,1.0,163.0,80.0,0.0,0.0,0.0
23108053,1.0,1459.0,583.0,1.0,1459.0,583.0,0.0,0.0,0.0
23108062,1.0,370.0,162.0,1.0,370.0,162.0,0.0,0.0,0.0
23108065,1.0,111.0,37.0,1.0,111.0,37.0,0.0,0.0,0.0
23108069,1.0,786.0,275.0,1.0,786.0,275.0,0.0,0.0,0.0
23108074,1.0,308.0,157.0,1.0,308.0,157.0,0.0,0.0,0.0
23108080,1.0,739.0,342.0,1.0,739.0,342.0,0.0,0.0,0.0
23108082,1.0,207.0,115.0,1.0,207.0,115.0,0.0,0.0,0.0
23108085,1.0,362.0,150.0,1.0,362.0,150.0,0.0,0.0,0.0
23108091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23108095,1.0,261.0,124.0,1.0,261.0,124.0,0.0,0.0,0.0
23108096,1.0,150.0,74.0,1.0,150.0,74.0,0.0,0.0,0.0
23108100,1.0,161.0,65.0,1.0,161.0,65.0,0.0,0.0,0.0
23108101,1.0,115.0,63.0,1.0,115.0,63.0,0.0,0.0,0.0
23108103,1.0,952.0,398.0,1.0,952.0,398.0,0.0,0.0,0.0
23108104,1.0,161.0,83.0,1.0,161.0,83.0,0.0,0.0,0.0
23108107,1.0,508.0,204.0,1.0,508.0,204.0,0.0,0.0,0.0
23108108,1.0,380.0,159.0,1.0,380.0,159.0,0.0,0.0,0.0
23108111,1.0,380.0,117.0,1.0,380.0,117.0,0.0,0.0,0.0
23108113,2.0,1448.0,676.0,2.0,1448.0,676.0,0.0,0.0,0.0
23108114,1.0,77.0,34.0,1.0,77.0,34.0,0.0,0.0,0.0
23108116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23108117,1.0,539.0,233.0,1.0,539.0,233.0,0.0,0.0,0.0
23108127,1.0,189.0,94.0,1.0,189.0,94.0,0.0,0.0,0.0
23108503,3.0,960.0,373.0,3.0,960.0,373.0,0.0,0.0,0.0
23108504,1.0,389.0,172.0,1.0,389.0,172.0,0.0,0.0,0.0
23109004,2.0,714.0,251.0,2.0,714.0,251.0,0.0,0.0,0.0
23109005,1.0,407.0,138.0,1.0,407.0,138.0,0.0,0.0,0.0
23109014,1.0,186.0,66.0,1.0,186.0,66.0,0.0,0.0,0.0
23109020,1.0,51.0,13.0,1.0,51.0,13.0,0.0,0.0,0.0
23109029,1.0,814.0,291.0,1.0,814.0,291.0,0.0,0.0,0.0
23109033,1.0,253.0,93.0,1.0,253.0,93.0,0.0,0.0,0.0
23109057,2.0,436.0,203.0,2.0,436.0,203.0,0.0,0.0,0.0
23109067,2.0,519.0,186.0,2.0,519.0,186.0,0.0,0.0,0.0
23109068,1.0,421.0,187.0,1.0,421.0,187.0,0.0,0.0,0.0
23109072,3.0,1196.0,527.0,3.0,1196.0,527.0,0.0,0.0,0.0
23109110,1.0,560.0,217.0,1.0,560.0,217.0,0.0,0.0,0.0
23109120,1.0,141.0,65.0,1.0,141.0,65.0,0.0,0.0,0.0
23109124,5.0,2473.0,865.0,5.0,2473.0,865.0,0.0,0.0,0.0
23109132,1.0,38.0,14.0,1.0,38.0,14.0,0.0,0.0,0.0
23109206,1.0,239.0,49.0,1.0,239.0,49.0,0.0,0.0,0.0
23109501,1.0,380.0,99.0,1.0,380.0,99.0,0.0,0.0,0.0
23200018,14.0,6278.0,2202.0,14.0,6278.0,2202.0,0.0,0.0,0.0
23201201,1.0,782.0,370.0,1.0,782.0,370.0,0.0,0.0,0.0
23201211,1.0,61.0,22.0,1.0,61.0,22.0,0.0,0.0,0.0
23201212,1.0,148.0,82.0,1.0,148.0,82.0,0.0,0.0,0.0
23201213,1.0,406.0,187.0,1.0,406.0,187.0,0.0,0.0,0.0
23201214,1.0,104.0,46.0,1.0,104.0,46.0,0.0,0.0,0.0
23201217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201220,1.0,128.0,66.0,1.0,128.0,66.0,0.0,0.0,0.0
23201221,1.0,87.0,22.0,1.0,87.0,22.0,0.0,0.0,0.0
23201229,1.0,86.0,51.0,1.0,86.0,51.0,0.0,0.0,0.0
23201233,1.0,53.0,16.0,1.0,53.0,16.0,0.0,0.0,0.0
23201234,1.0,37.0,21.0,1.0,37.0,21.0,0.0,0.0,0.0
23201240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201245,1.0,97.0,45.0,1.0,97.0,45.0,0.0,0.0,0.0
23201246,1.0,118.0,43.0,1.0,118.0,43.0,0.0,0.0,0.0
23201247,1.0,46.0,19.0,1.0,46.0,19.0,0.0,0.0,0.0
23201248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201249,1.0,30.0,10.0,1.0,30.0,10.0,0.0,0.0,0.0
23201253,1.0,118.0,42.0,1.0,118.0,42.0,0.0,0.0,0.0
23201254,1.0,216.0,68.0,1.0,216.0,68.0,0.0,0.0,0.0
23201255,1.0,45.0,15.0,1.0,45.0,15.0,0.0,0.0,0.0
23201258,1.0,65.0,23.0,1.0,65.0,23.0,0.0,0.0,0.0
23201259,1.0,142.0,70.0,1.0,142.0,70.0,0.0,0.0,0.0
23201260,1.0,166.0,52.0,1.0,166.0,52.0,0.0,0.0,0.0
23201261,1.0,59.0,25.0,1.0,59.0,25.0,0.0,0.0,0.0
23201262,1.0,366.0,117.0,1.0,366.0,117.0,0.0,0.0,0.0
23201263,1.0,177.0,88.0,1.0,177.0,88.0,0.0,0.0,0.0
23201264,1.0,39.0,19.0,1.0,39.0,19.0,0.0,0.0,0.0
23201267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201285,1.0,261.0,118.0,1.0,261.0,118.0,0.0,0.0,0.0
23201287,1.0,86.0,34.0,1.0,86.0,34.0,0.0,0.0,0.0
23201291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201293,1.0,176.0,71.0,1.0,176.0,71.0,0.0,0.0,0.0
23201294,1.0,80.0,33.0,1.0,80.0,33.0,0.0,0.0,0.0
23201297,1.0,31.0,15.0,1.0,31.0,15.0,0.0,0.0,0.0
23201298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201301,1.0,32.0,16.0,1.0,32.0,16.0,0.0,0.0,0.0
23201309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201310,1.0,34.0,22.0,1.0,34.0,22.0,0.0,0.0,0.0
23201315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23201322,1.0,510.0,193.0,1.0,510.0,193.0,0.0,0.0,0.0
23201333,1.0,235.0,116.0,1.0,235.0,116.0,0.0,0.0,0.0
23205001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205002,1.0,281.0,97.0,1.0,281.0,97.0,0.0,0.0,0.0
23205003,1.0,55.0,17.0,1.0,55.0,17.0,0.0,0.0,0.0
23205004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205005,1.0,122.0,39.0,1.0,122.0,39.0,0.0,0.0,0.0
23205008,1.0,46.0,23.0,1.0,46.0,23.0,0.0,0.0,0.0
23205011,1.0,47.0,13.0,1.0,47.0,13.0,0.0,0.0,0.0
23205012,1.0,31.0,17.0,1.0,31.0,17.0,0.0,0.0,0.0
23205016,1.0,110.0,46.0,1.0,110.0,46.0,0.0,0.0,0.0
23205019,1.0,580.0,213.0,1.0,580.0,213.0,0.0,0.0,0.0
23205022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205025,1.0,45.0,12.0,1.0,45.0,12.0,0.0,0.0,0.0
23205028,1.0,169.0,63.0,1.0,169.0,63.0,0.0,0.0,0.0
23205031,1.0,58.0,27.0,1.0,58.0,27.0,0.0,0.0,0.0
23205033,1.0,191.0,71.0,1.0,191.0,71.0,0.0,0.0,0.0
23205037,1.0,420.0,107.0,1.0,420.0,107.0,0.0,0.0,0.0
23205038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205040,1.0,225.0,108.0,1.0,225.0,108.0,0.0,0.0,0.0
23205041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205042,1.0,29.0,10.0,1.0,29.0,10.0,0.0,0.0,0.0
23205047,1.0,71.0,25.0,1.0,71.0,25.0,0.0,0.0,0.0
23205049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205053,1.0,316.0,130.0,1.0,316.0,130.0,0.0,0.0,0.0
23205054,1.0,42.0,15.0,1.0,42.0,15.0,0.0,0.0,0.0
23205056,1.0,35.0,13.0,1.0,35.0,13.0,0.0,0.0,0.0
23205059,1.0,77.0,32.0,1.0,77.0,32.0,0.0,0.0,0.0
23205063,1.0,778.0,305.0,1.0,778.0,305.0,0.0,0.0,0.0
23205064,1.0,298.0,119.0,1.0,298.0,119.0,0.0,0.0,0.0
23205065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205067,1.0,509.0,201.0,1.0,509.0,201.0,0.0,0.0,0.0
23205068,1.0,96.0,34.0,1.0,96.0,34.0,0.0,0.0,0.0
23205069,1.0,199.0,61.0,1.0,199.0,61.0,0.0,0.0,0.0
23205072,1.0,97.0,41.0,1.0,97.0,41.0,0.0,0.0,0.0
23205073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205078,1.0,112.0,36.0,1.0,112.0,36.0,0.0,0.0,0.0
23205080,1.0,623.0,226.0,1.0,623.0,226.0,0.0,0.0,0.0
23205082,1.0,97.0,39.0,1.0,97.0,39.0,0.0,0.0,0.0
23205084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205088,1.0,539.0,209.0,1.0,539.0,209.0,0.0,0.0,0.0
23205089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205093,1.0,133.0,60.0,1.0,133.0,60.0,0.0,0.0,0.0
23205094,1.0,55.0,20.0,1.0,55.0,20.0,0.0,0.0,0.0
23205095,1.0,241.0,106.0,1.0,241.0,106.0,0.0,0.0,0.0
23205096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205102,1.0,250.0,106.0,1.0,250.0,106.0,0.0,0.0,0.0
23205103,1.0,114.0,37.0,1.0,114.0,37.0,0.0,0.0,0.0
23205106,1.0,44.0,28.0,1.0,44.0,28.0,0.0,0.0,0.0
23205108,1.0,250.0,85.0,1.0,250.0,85.0,0.0,0.0,0.0
23205110,1.0,73.0,30.0,1.0,73.0,30.0,0.0,0.0,0.0
23205112,1.0,75.0,19.0,1.0,75.0,19.0,0.0,0.0,0.0
23205114,1.0,97.0,25.0,1.0,97.0,25.0,0.0,0.0,0.0
23205116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205122,1.0,209.0,68.0,1.0,209.0,68.0,0.0,0.0,0.0
23205127,1.0,47.0,24.0,1.0,47.0,24.0,0.0,0.0,0.0
23205128,1.0,57.0,20.0,1.0,57.0,20.0,0.0,0.0,0.0
23205130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205131,1.0,121.0,63.0,1.0,121.0,63.0,0.0,0.0,0.0
23205132,1.0,106.0,51.0,1.0,106.0,51.0,0.0,0.0,0.0
23205138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205218,1.0,212.0,62.0,1.0,212.0,62.0,0.0,0.0,0.0
23205225,1.0,229.0,87.0,1.0,229.0,87.0,0.0,0.0,0.0
23206202,1.0,326.0,156.0,1.0,326.0,156.0,0.0,0.0,0.0
23206206,2.0,614.0,209.0,2.0,614.0,209.0,0.0,0.0,0.0
23206207,1.0,197.0,87.0,1.0,197.0,87.0,0.0,0.0,0.0
23206208,1.0,132.0,34.0,1.0,132.0,34.0,0.0,0.0,0.0
23206209,1.0,324.0,125.0,1.0,324.0,125.0,0.0,0.0,0.0
23206216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23206222,1.0,186.0,72.0,1.0,186.0,72.0,0.0,0.0,0.0
23206223,1.0,207.0,103.0,1.0,207.0,103.0,0.0,0.0,0.0
