row_key,time,previous_time,delta_valid,delta_reported,fixed_reported_count,party_deltas
berlin:WAHLKREIS:73,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,1017,2,False,"{""CDU"": 267, ""SPD"": 145, ""GRÜNE"": 121, ""Die Linke"": 239, ""AfD"": 117, ""FDP"": 29, ""Tierschutzpartei"": 23, ""Die PARTEI"": 6, ""Volt"": 25, ""Die Urbane."": 1, ""DKP"": 4, ""ÖDP"": 1, ""BSW"": 35, ""PdF"": 4}"
berlin:WAHLKREIS:74,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,323,1,False,"{""CDU"": 46, ""SPD"": 37, ""GRÜNE"": 18, ""Die Linke"": 93, ""AfD"": 83, ""FDP"": 3, ""Tierschutzpartei"": 11, ""Die PARTEI"": 3, ""Volt"": 5, ""ÖDP"": 1, ""BSW"": 23}"
berlin:WAHLKREIS:75,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,845,2,False,"{""CDU"": 235, ""SPD"": 131, ""GRÜNE"": 79, ""Die Linke"": 130, ""AfD"": 176, ""FDP"": 23, ""Tierschutzpartei"": 17, ""Die PARTEI"": 1, ""Volt"": 15, ""BSW"": 37, ""PdF"": 1}"
berlin:WAHLKREIS:77,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,799,2,False,"{""CDU"": 168, ""SPD"": 92, ""GRÜNE"": 55, ""Die Linke"": 179, ""AfD"": 190, ""FDP"": 8, ""Tierschutzpartei"": 30, ""Die PARTEI"": 5, ""Volt"": 5, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 61, ""PdF"": 2}"
berlin:WAHLKREIS:78,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,1044,3,False,"{""CDU"": 415, ""SPD"": 172, ""GRÜNE"": 164, ""Die Linke"": 84, ""AfD"": 81, ""FDP"": 61, ""Tierschutzpartei"": 21, ""Die PARTEI"": 4, ""Volt"": 21, ""DKP"": 1, ""BSW"": 18, ""PdF"": 2}"
berlin:GEMEINDE:11000001,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,3360,7,False,"{""CDU"": 686, ""SPD"": 421, ""GRÜNE"": 625, ""Die Linke"": 903, ""AfD"": 275, ""FDP"": 117, ""Tierschutzpartei"": 46, ""Die PARTEI"": 14, ""Volt"": 81, ""Die Urbane."": 2, ""DKP"": 3, ""ÖDP"": 4, ""SGP"": 2, ""BSW"": 173, ""PdF"": 8}"
berlin:GEMEINDE:11000002,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,4501,11,False,"{""CDU"": 280, ""SPD"": 441, ""GRÜNE"": 1027, ""Die Linke"": 2230, ""AfD"": 150, ""FDP"": 57, ""Tierschutzpartei"": 51, ""Die PARTEI"": 34, ""Volt"": 73, ""Die Urbane."": 3, ""DKP"": 12, ""ÖDP"": 3, ""bergpartei"": 3, ""SGP"": 1, ""BSW"": 128, ""PdF"": 8}"
berlin:GEMEINDE:11000003,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,9372,15,False,"{""CDU"": 1567, ""SPD"": 1092, ""GRÜNE"": 1950, ""Die Linke"": 2440, ""AfD"": 961, ""FDP"": 255, ""Tierschutzpartei"": 211, ""Die PARTEI"": 62, ""Volt"": 324, ""Die Urbane."": 7, ""DKP"": 10, ""ÖDP"": 25, ""SGP"": 4, ""BSW"": 423, ""PdF"": 41}"
berlin:GEMEINDE:11000004,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,5459,11,False,"{""CDU"": 1369, ""SPD"": 836, ""GRÜNE"": 959, ""Die Linke"": 1167, ""AfD"": 467, ""FDP"": 225, ""Tierschutzpartei"": 73, ""Die PARTEI"": 26, ""Volt"": 155, ""Die Urbane."": 3, ""DKP"": 1, ""ÖDP"": 7, ""BSW"": 163, ""PdF"": 8}"
berlin:GEMEINDE:11000005,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,5029,11,False,"{""CDU"": 1165, ""SPD"": 643, ""GRÜNE"": 496, ""Die Linke"": 928, ""AfD"": 1090, ""FDP"": 126, ""Tierschutzpartei"": 148, ""Die PARTEI"": 32, ""Volt"": 71, ""Die Urbane."": 6, ""DKP"": 3, ""ÖDP"": 10, ""SGP"": 2, ""BSW"": 292, ""PdF"": 17}"
berlin:GEMEINDE:11000006,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,4142,10,False,"{""CDU"": 1391, ""SPD"": 620, ""GRÜNE"": 624, ""Die Linke"": 560, ""AfD"": 454, ""FDP"": 166, ""Tierschutzpartei"": 58, ""Die PARTEI"": 26, ""Volt"": 97, ""Die Urbane."": 3, ""ÖDP"": 5, ""BSW"": 128, ""PdF"": 10}"
berlin:GEMEINDE:11000007,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,4631,7,False,"{""CDU"": 1196, ""SPD"": 789, ""GRÜNE"": 832, ""Die Linke"": 798, ""AfD"": 491, ""FDP"": 161, ""Tierschutzpartei"": 100, ""Die PARTEI"": 21, ""Volt"": 90, ""Die Urbane."": 3, ""DKP"": 3, ""ÖDP"": 8, ""SGP"": 4, ""BSW"": 122, ""PdF"": 13}"
berlin:GEMEINDE:11000008,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,5316,10,False,"{""CDU"": 1029, ""SPD"": 754, ""GRÜNE"": 592, ""Die Linke"": 1474, ""AfD"": 839, ""FDP"": 111, ""Tierschutzpartei"": 105, ""Die PARTEI"": 35, ""Volt"": 89, ""Die Urbane."": 9, ""DKP"": 3, ""ÖDP"": 10, ""SGP"": 2, ""BSW"": 250, ""PdF"": 14}"
berlin:GEMEINDE:11000009,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,1446,3,False,"{""CDU"": 168, ""SPD"": 130, ""GRÜNE"": 102, ""Die Linke"": 380, ""AfD"": 461, ""FDP"": 16, ""Tierschutzpartei"": 31, ""Die PARTEI"": 18, ""Volt"": 19, ""Die Urbane."": 2, ""DKP"": 1, ""ÖDP"": 3, ""Die Heimat"": 3, ""BSW"": 109, ""PdF"": 3}"
berlin:GEMEINDE:11000010,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,3982,10,False,"{""CDU"": 549, ""SPD"": 283, ""GRÜNE"": 200, ""Die Linke"": 755, ""AfD"": 1559, ""FDP"": 64, ""Tierschutzpartei"": 144, ""Die PARTEI"": 33, ""Volt"": 51, ""Die Urbane."": 2, ""DKP"": 3, ""ÖDP"": 9, ""SGP"": 4, ""BSW"": 309, ""PdF"": 17}"
berlin:GEMEINDE:11000011,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,2637,6,False,"{""CDU"": 393, ""SPD"": 222, ""GRÜNE"": 321, ""Die Linke"": 776, ""AfD"": 490, ""FDP"": 60, ""Tierschutzpartei"": 77, ""Die PARTEI"": 40, ""Volt"": 85, ""Die Urbane."": 1, ""DKP"": 2, ""ÖDP"": 5, ""Die Heimat"": 5, ""SGP"": 3, ""BSW"": 144, ""PdF"": 13}"
berlin:GEMEINDE:11000012,2026-09-20T19:09:04.957762+00:00,2026-09-20T19:06:05.262268+00:00,4028,10,False,"{""CDU"": 1131, ""SPD"": 577, ""GRÜNE"": 437, ""Die Linke"": 725, ""AfD"": 647, ""FDP"": 124, ""Tierschutzpartei"": 102, ""Die PARTEI"": 19, ""Volt"": 71, ""Die Urbane."": 2, ""DKP"": 6, ""ÖDP"": 3, ""SGP"": 1, ""BSW"": 174, ""PdF"": 9}"
berlin:WAHLKREIS:2,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,639,1,False,"{""CDU"": 111, ""SPD"": 71, ""GRÜNE"": 133, ""Die Linke"": 202, ""AfD"": 42, ""FDP"": 23, ""Tierschutzpartei"": 7, ""Die PARTEI"": 8, ""Volt"": 22, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 14, ""PdF"": 3}"
berlin:WAHLKREIS:3,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,563,1,False,"{""CDU"": 107, ""SPD"": 84, ""GRÜNE"": 161, ""Die Linke"": 132, ""AfD"": 21, ""FDP"": 11, ""Tierschutzpartei"": 14, ""Die PARTEI"": 3, ""Volt"": 18, ""BSW"": 11, ""PdF"": 1}"
berlin:WAHLKREIS:6,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1038,1,False,"{""CDU"": 79, ""SPD"": 93, ""GRÜNE"": 192, ""Die Linke"": 530, ""AfD"": 42, ""FDP"": 12, ""Tierschutzpartei"": 13, ""Die PARTEI"": 8, ""Volt"": 33, ""Die Urbane."": 1, ""ÖDP"": 2, ""BSW"": 25, ""PdF"": 8}"
berlin:WAHLKREIS:7,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,288,1,False,"{""CDU"": 15, ""SPD"": 23, ""GRÜNE"": 38, ""Die Linke"": 161, ""AfD"": 32, ""FDP"": 4, ""Tierschutzpartei"": 3, ""Volt"": 3, ""BSW"": 8, ""PdF"": 1}"
berlin:WAHLKREIS:8,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,434,1,False,"{""CDU"": 80, ""SPD"": 57, ""GRÜNE"": 84, ""Die Linke"": 130, ""AfD"": 23, ""FDP"": 14, ""Tierschutzpartei"": 4, ""Die PARTEI"": 3, ""Volt"": 14, ""DKP"": 1, ""BSW"": 23, ""PdF"": 1}"
berlin:WAHLKREIS:10,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,444,1,False,"{""CDU"": 31, ""SPD"": 32, ""GRÜNE"": 89, ""Die Linke"": 223, ""AfD"": 35, ""FDP"": 5, ""Tierschutzpartei"": 5, ""Die PARTEI"": 7, ""Volt"": 5, ""DKP"": 1, ""bergpartei"": 1, ""SGP"": 1, ""BSW"": 8, ""PdF"": 1}"
berlin:WAHLKREIS:12,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,716,2,False,"{""CDU"": 53, ""SPD"": 56, ""GRÜNE"": 182, ""Die Linke"": 352, ""AfD"": 23, ""FDP"": 9, ""Tierschutzpartei"": 6, ""Die PARTEI"": 8, ""Volt"": 15, ""DKP"": 1, ""bergpartei"": 3, ""BSW"": 8}"
berlin:WAHLKREIS:15,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,636,1,False,"{""CDU"": 93, ""SPD"": 77, ""GRÜNE"": 154, ""Die Linke"": 211, ""AfD"": 38, ""FDP"": 14, ""Tierschutzpartei"": 5, ""Die PARTEI"": 3, ""Volt"": 11, ""DKP"": 2, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 23, ""PdF"": 3}"
berlin:WAHLKREIS:17,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,394,1,False,"{""CDU"": 52, ""SPD"": 28, ""GRÜNE"": 58, ""Die Linke"": 124, ""AfD"": 80, ""FDP"": 5, ""Tierschutzpartei"": 7, ""Die PARTEI"": 4, ""Volt"": 3, ""Die Urbane."": 1, ""DKP"": 2, ""BSW"": 28, ""PdF"": 2}"
berlin:WAHLKREIS:20,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,569,1,False,"{""CDU"": 77, ""SPD"": 67, ""GRÜNE"": 71, ""Die Linke"": 190, ""AfD"": 69, ""FDP"": 15, ""Tierschutzpartei"": 16, ""Die PARTEI"": 6, ""Volt"": 15, ""ÖDP"": 1, ""BSW"": 39, ""PdF"": 3}"
berlin:WAHLKREIS:22,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,436,1,False,"{""CDU"": 87, ""SPD"": 65, ""GRÜNE"": 103, ""Die Linke"": 98, ""AfD"": 34, ""FDP"": 10, ""Tierschutzpartei"": 3, ""Die PARTEI"": 2, ""Volt"": 10, ""DKP"": 1, ""BSW"": 18, ""PdF"": 5}"
berlin:WAHLKREIS:25,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,853,1,False,"{""CDU"": 229, ""SPD"": 110, ""GRÜNE"": 192, ""Die Linke"": 143, ""AfD"": 57, ""FDP"": 53, ""Tierschutzpartei"": 10, ""Die PARTEI"": 4, ""Volt"": 36, ""ÖDP"": 2, ""BSW"": 17}"
berlin:WAHLKREIS:26,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,717,1,False,"{""CDU"": 222, ""SPD"": 106, ""GRÜNE"": 117, ""Die Linke"": 98, ""AfD"": 68, ""FDP"": 48, ""Tierschutzpartei"": 21, ""Die PARTEI"": 1, ""Volt"": 13, ""ÖDP"": 2, ""BSW"": 19, ""PdF"": 2}"
berlin:WAHLKREIS:28,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,407,1,False,"{""CDU"": 80, ""SPD"": 63, ""GRÜNE"": 119, ""Die Linke"": 72, ""AfD"": 20, ""FDP"": 6, ""Tierschutzpartei"": 5, ""Volt"": 34, ""ÖDP"": 1, ""BSW"": 7}"
berlin:WAHLKREIS:29,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,544,1,False,"{""CDU"": 83, ""SPD"": 59, ""GRÜNE"": 17, ""Die Linke"": 108, ""AfD"": 198, ""FDP"": 8, ""Tierschutzpartei"": 18, ""Die PARTEI"": 9, ""Volt"": 2, ""Die Urbane."": 1, ""BSW"": 37, ""PdF"": 4}"
berlin:WAHLKREIS:30,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,408,1,False,"{""CDU"": 44, ""SPD"": 59, ""GRÜNE"": 17, ""Die Linke"": 77, ""AfD"": 146, ""FDP"": 10, ""Tierschutzpartei"": 15, ""Die PARTEI"": 4, ""ÖDP"": 1, ""SGP"": 3, ""BSW"": 30, ""PdF"": 2}"
berlin:WAHLKREIS:31,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,507,1,False,"{""CDU"": 91, ""SPD"": 83, ""GRÜNE"": 49, ""Die Linke"": 131, ""AfD"": 89, ""FDP"": 11, ""Tierschutzpartei"": 16, ""Die PARTEI"": 5, ""Volt"": 4, ""Die Urbane."": 2, ""BSW"": 25, ""PdF"": 1}"
berlin:WAHLKREIS:32,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,579,1,False,"{""CDU"": 143, ""SPD"": 105, ""GRÜNE"": 40, ""Die Linke"": 88, ""AfD"": 133, ""FDP"": 13, ""Tierschutzpartei"": 23, ""Die PARTEI"": 6, ""Volt"": 6, ""ÖDP"": 3, ""BSW"": 18, ""PdF"": 1}"
berlin:WAHLKREIS:36,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,456,1,False,"{""CDU"": 191, ""SPD"": 74, ""GRÜNE"": 63, ""Die Linke"": 43, ""AfD"": 31, ""FDP"": 27, ""Tierschutzpartei"": 7, ""Die PARTEI"": 3, ""Volt"": 12, ""BSW"": 3, ""PdF"": 2}"
berlin:WAHLKREIS:40,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,471,1,False,"{""CDU"": 140, ""SPD"": 76, ""GRÜNE"": 44, ""Die Linke"": 75, ""AfD"": 76, ""FDP"": 15, ""Tierschutzpartei"": 13, ""Die PARTEI"": 4, ""Volt"": 6, ""ÖDP"": 2, ""BSW"": 20}"
berlin:WAHLKREIS:44,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1485,2,False,"{""CDU"": 288, ""SPD"": 265, ""GRÜNE"": 320, ""Die Linke"": 330, ""AfD"": 117, ""FDP"": 25, ""Tierschutzpartei"": 34, ""Die PARTEI"": 10, ""Volt"": 23, ""Die Urbane."": 1, ""ÖDP"": 4, ""BSW"": 59, ""PdF"": 9}"
berlin:WAHLKREIS:46,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,428,1,False,"{""CDU"": 96, ""SPD"": 61, ""GRÜNE"": 9, ""Die Linke"": 62, ""AfD"": 143, ""FDP"": 5, ""Tierschutzpartei"": 13, ""Volt"": 2, ""DKP"": 1, ""BSW"": 35, ""PdF"": 1}"
berlin:WAHLKREIS:51,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,757,1,False,"{""CDU"": 233, ""SPD"": 164, ""GRÜNE"": 56, ""Die Linke"": 79, ""AfD"": 147, ""FDP"": 21, ""Tierschutzpartei"": 23, ""Die PARTEI"": 4, ""Volt"": 7, ""Die Urbane."": 1, ""ÖDP"": 3, ""SGP"": 1, ""BSW"": 17, ""PdF"": 1}"
berlin:WAHLKREIS:53,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,554,1,False,"{""CDU"": 203, ""SPD"": 119, ""GRÜNE"": 46, ""Die Linke"": 37, ""AfD"": 88, ""FDP"": 19, ""Tierschutzpartei"": 12, ""Die PARTEI"": 3, ""Volt"": 11, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 11, ""PdF"": 2}"
berlin:WAHLKREIS:58,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,492,1,False,"{""CDU"": 47, ""SPD"": 35, ""GRÜNE"": 57, ""Die Linke"": 198, ""AfD"": 97, ""FDP"": 11, ""Tierschutzpartei"": 6, ""Die PARTEI"": 8, ""Volt"": 7, ""ÖDP"": 2, ""BSW"": 23, ""PdF"": 1}"
berlin:WAHLKREIS:59,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,533,1,False,"{""CDU"": 81, ""SPD"": 88, ""GRÜNE"": 36, ""Die Linke"": 131, ""AfD"": 96, ""FDP"": 14, ""Tierschutzpartei"": 17, ""Die PARTEI"": 13, ""Volt"": 12, ""DKP"": 2, ""ÖDP"": 1, ""SGP"": 1, ""BSW"": 38, ""PdF"": 3}"
berlin:WAHLKREIS:62,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,830,1,False,"{""CDU"": 73, ""SPD"": 55, ""GRÜNE"": 24, ""Die Linke"": 182, ""AfD"": 365, ""FDP"": 10, ""Tierschutzpartei"": 33, ""Die PARTEI"": 6, ""Volt"": 10, ""DKP"": 2, ""ÖDP"": 2, ""BSW"": 61, ""PdF"": 7}"
berlin:WAHLKREIS:63,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1143,3,False,"{""CDU"": 132, ""SPD"": 79, ""GRÜNE"": 37, ""Die Linke"": 276, ""AfD"": 432, ""FDP"": 21, ""Tierschutzpartei"": 53, ""Die PARTEI"": 12, ""Volt"": 20, ""DKP"": 1, ""ÖDP"": 2, ""SGP"": 1, ""BSW"": 72, ""PdF"": 5}"
berlin:WAHLKREIS:68,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,805,2,False,"{""CDU"": 102, ""SPD"": 68, ""GRÜNE"": 47, ""Die Linke"": 210, ""AfD"": 256, ""FDP"": 7, ""Tierschutzpartei"": 25, ""Die PARTEI"": 4, ""Volt"": 16, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 66, ""PdF"": 1}"
berlin:WAHLKREIS:72,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,456,1,False,"{""CDU"": 47, ""SPD"": 49, ""GRÜNE"": 58, ""Die Linke"": 153, ""AfD"": 65, ""FDP"": 10, ""Tierschutzpartei"": 18, ""Die PARTEI"": 1, ""Volt"": 13, ""Die Urbane."": 1, ""DKP"": 2, ""Die Heimat"": 1, ""BSW"": 36, ""PdF"": 2}"
berlin:WAHLKREIS:75,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,328,1,False,"{""CDU"": 72, ""SPD"": 56, ""GRÜNE"": 74, ""Die Linke"": 50, ""AfD"": 29, ""FDP"": 12, ""Tierschutzpartei"": 6, ""Die PARTEI"": 6, ""Volt"": 7, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 13, ""PdF"": 1}"
berlin:WAHLKREIS:76,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,387,1,False,"{""CDU"": 130, ""SPD"": 77, ""GRÜNE"": 66, ""Die Linke"": 28, ""AfD"": 40, ""FDP"": 16, ""Tierschutzpartei"": 7, ""Die PARTEI"": 3, ""Volt"": 11, ""Die Urbane."": 1, ""ÖDP"": 4, ""BSW"": 4}"
berlin:WAHLKREIS:78,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,440,1,False,"{""CDU"": 174, ""SPD"": 82, ""GRÜNE"": 64, ""Die Linke"": 30, ""AfD"": 34, ""FDP"": 25, ""Tierschutzpartei"": 4, ""Die PARTEI"": 3, ""Volt"": 10, ""BSW"": 14}"
berlin:GEMEINDE:11000001,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,2528,4,False,"{""CDU"": 312, ""SPD"": 271, ""GRÜNE"": 524, ""Die Linke"": 1025, ""AfD"": 137, ""FDP"": 50, ""Tierschutzpartei"": 37, ""Die PARTEI"": 19, ""Volt"": 76, ""Die Urbane."": 2, ""DKP"": 1, ""ÖDP"": 3, ""BSW"": 58, ""PdF"": 13}"
berlin:GEMEINDE:11000002,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1594,4,False,"{""CDU"": 164, ""SPD"": 145, ""GRÜNE"": 355, ""Die Linke"": 705, ""AfD"": 81, ""FDP"": 28, ""Tierschutzpartei"": 15, ""Die PARTEI"": 18, ""Volt"": 34, ""DKP"": 3, ""bergpartei"": 4, ""SGP"": 1, ""BSW"": 39, ""PdF"": 2}"
berlin:GEMEINDE:11000003,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1599,3,False,"{""CDU"": 222, ""SPD"": 172, ""GRÜNE"": 283, ""Die Linke"": 525, ""AfD"": 187, ""FDP"": 34, ""Tierschutzpartei"": 28, ""Die PARTEI"": 13, ""Volt"": 29, ""Die Urbane."": 1, ""DKP"": 4, ""ÖDP"": 2, ""SGP"": 1, ""BSW"": 90, ""PdF"": 8}"
berlin:GEMEINDE:11000004,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,2413,4,False,"{""CDU"": 618, ""SPD"": 344, ""GRÜNE"": 531, ""Die Linke"": 411, ""AfD"": 179, ""FDP"": 117, ""Tierschutzpartei"": 39, ""Die PARTEI"": 7, ""Volt"": 93, ""DKP"": 1, ""ÖDP"": 5, ""BSW"": 61, ""PdF"": 7}"
berlin:GEMEINDE:11000005,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,2038,4,False,"{""CDU"": 361, ""SPD"": 306, ""GRÜNE"": 123, ""Die Linke"": 404, ""AfD"": 566, ""FDP"": 42, ""Tierschutzpartei"": 72, ""Die PARTEI"": 24, ""Volt"": 12, ""Die Urbane."": 3, ""ÖDP"": 4, ""SGP"": 3, ""BSW"": 110, ""PdF"": 8}"
berlin:GEMEINDE:11000006,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,927,2,False,"{""CDU"": 331, ""SPD"": 150, ""GRÜNE"": 107, ""Die Linke"": 118, ""AfD"": 107, ""FDP"": 42, ""Tierschutzpartei"": 20, ""Die PARTEI"": 7, ""Volt"": 18, ""ÖDP"": 2, ""BSW"": 23, ""PdF"": 2}"
berlin:GEMEINDE:11000007,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1913,3,False,"{""CDU"": 384, ""SPD"": 326, ""GRÜNE"": 329, ""Die Linke"": 392, ""AfD"": 260, ""FDP"": 30, ""Tierschutzpartei"": 47, ""Die PARTEI"": 10, ""Volt"": 25, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 4, ""BSW"": 94, ""PdF"": 10}"
berlin:GEMEINDE:11000008,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1311,2,False,"{""CDU"": 436, ""SPD"": 283, ""GRÜNE"": 102, ""Die Linke"": 116, ""AfD"": 235, ""FDP"": 40, ""Tierschutzpartei"": 35, ""Die PARTEI"": 7, ""Volt"": 18, ""Die Urbane."": 2, ""DKP"": 1, ""ÖDP"": 4, ""SGP"": 1, ""BSW"": 28, ""PdF"": 3}"
berlin:GEMEINDE:11000009,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1025,2,False,"{""CDU"": 128, ""SPD"": 123, ""GRÜNE"": 93, ""Die Linke"": 329, ""AfD"": 193, ""FDP"": 25, ""Tierschutzpartei"": 23, ""Die PARTEI"": 21, ""Volt"": 19, ""DKP"": 2, ""ÖDP"": 3, ""SGP"": 1, ""BSW"": 61, ""PdF"": 4}"
berlin:GEMEINDE:11000010,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1973,4,False,"{""CDU"": 205, ""SPD"": 134, ""GRÜNE"": 61, ""Die Linke"": 458, ""AfD"": 797, ""FDP"": 31, ""Tierschutzpartei"": 86, ""Die PARTEI"": 18, ""Volt"": 30, ""DKP"": 3, ""ÖDP"": 4, ""SGP"": 1, ""BSW"": 133, ""PdF"": 12}"
berlin:GEMEINDE:11000011,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1261,3,False,"{""CDU"": 149, ""SPD"": 117, ""GRÜNE"": 105, ""Die Linke"": 363, ""AfD"": 321, ""FDP"": 17, ""Tierschutzpartei"": 43, ""Die PARTEI"": 5, ""Volt"": 29, ""Die Urbane."": 2, ""DKP"": 3, ""ÖDP"": 1, ""Die Heimat"": 1, ""BSW"": 102, ""PdF"": 3}"
berlin:GEMEINDE:11000012,2026-09-20T19:12:04.431592+00:00,2026-09-20T19:09:04.957762+00:00,1155,3,False,"{""CDU"": 376, ""SPD"": 215, ""GRÜNE"": 204, ""Die Linke"": 108, ""AfD"": 103, ""FDP"": 53, ""Tierschutzpartei"": 17, ""Die PARTEI"": 12, ""Volt"": 28, ""Die Urbane."": 1, ""DKP"": 1, ""ÖDP"": 5, ""BSW"": 31, ""PdF"": 1}"
berlin:WAHLKREIS:1,2026-09-20T19:14:35.696271+00:00,2026-09-20T19:12:04.431592+00:00,724,1,False,"{""CDU"": 148, ""SPD"": 66, ""GRÜNE"": 229, ""Die Linke"": 156, ""AfD"": 16, ""FDP"": 26, ""Tierschutzpartei"": 9, ""Die PARTEI"": 3, ""Volt"": 49, ""DKP"": 1, ""ÖDP"": 1, ""BSW"": 17, ""PdF"": 3}"
berlin:WAHLKREIS:3,2026-09-20T19:14:35.696271+00:00,2026-09-20T19:12:04.431592+00:00,634,1,False,"{""CDU"": 101, ""SPD"": 87, ""GRÜNE"": 190, ""Die Linke"": 182, ""AfD"": 18, ""FDP"": 9, ""Tierschutzpartei"": 9, ""Die PARTEI"": 5, ""Volt"": 17, ""Die Urbane."": 2, ""DKP"": 1, ""BSW"": 11, ""PdF"": 2}"
berlin:WAHLKREIS:5,2026-09-20T19:14:35.696271+00:00,2026-09-20T19:12:04.431592+00:00,500,1,False,"{""CDU"": 46, ""SPD"": 67, ""GRÜNE"": 83, ""Die Linke"": 212, ""AfD"": 43, ""FDP"": 12, ""Tierschutzpartei"": 7, ""Die PARTEI"": 8, ""Volt"": 13, ""BSW"": 7, ""PdF"": 2}"
