capture,time,commit,party,votes,share
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,DKP,1123,0.11649317171591433
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,ÖDP,1318,0.1367212825659618
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Die Heimat,327,0.03392098588700266
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,bergpartei,39,0.004045622170009491
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,SGP,366,0.03796660805701215
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Menschliche Welt,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,AB Spandau,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Ausländer für Berlin,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Migrants for Neukölln,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Berlin Retten,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,BSW,47765,4.954849819243676
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Losdemokratie,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,MERA25,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,PdF,3011,0.3123427783050918
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,Demokratische Linke,0,0.0
2026-09-20-20-28-01,2026-09-20T18:28:04.232337+00:00,5c7c1dd967765940aae4c91476a78bd8b6491b93,DIE FRAUEN,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,CDU,184111,18.33972180274372
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,SPD,118308,11.784933040605962
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,GRÜNE,138110,13.7574559813207
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Die Linke,261600,26.058580006614257
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,AfD,172479,17.18103142569121
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,FDP,24496,2.440103118662167
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Tierschutzpartei,20671,2.059086037143438
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Die PARTEI,7428,0.7399202304630379
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Volt,19889,1.9811892115884975
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,FREIE WÄHLER,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Mieterpartei,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Die Urbane.,764,0.07610380399485203
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,DKP,1165,0.11604833986125998
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,ÖDP,1384,0.137863435508999
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Die Heimat,337,0.03356934809720567
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,bergpartei,39,0.00388488004685763
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,SGP,381,0.03795228968853223
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Menschliche Welt,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,AB Spandau,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Ausländer für Berlin,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Migrants for Neukölln,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Berlin Retten,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,BSW,49577,4.938479438027199
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Losdemokratie,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,MERA25,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,PdF,3153,0.3140776099421053
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,Demokratische Linke,0,0.0
2026-09-20-20-30-31,2026-09-20T18:30:34.451662+00:00,0a5d35530810d12d531edd737513b2f9f7dbc849,DIE FRAUEN,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,CDU,192877,18.439307463599775
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,SPD,123810,11.836406917715891
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,GRÜNE,144356,13.800632881138803
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Die Linke,271886,25.99267693425493
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,AfD,178265,17.04238009196853
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,FDP,25684,2.4554258563493656
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Tierschutzpartei,21617,2.0666150419212053
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Die PARTEI,7760,0.7418667125553293
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Volt,20828,1.9911855527193814
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,FREIE WÄHLER,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Mieterpartei,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Die Urbane.,805,0.07695911128956702
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,DKP,1219,0.11653808280991577
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,ÖDP,1454,0.1390044072236403
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Die Heimat,351,0.0335560845498609
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,bergpartei,45,0.004302062121777039
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,SGP,394,0.03766694391067007
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Menschliche Welt,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,AB Spandau,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Ausländer für Berlin,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Migrants for Neukölln,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Berlin Retten,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,BSW,51374,4.9114253209816345
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Losdemokratie,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,MERA25,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,PdF,3285,0.3140505348897238
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,Demokratische Linke,0,0.0
2026-09-20-20-33-02,2026-09-20T18:33:04.706284+00:00,5fd757a833dc935aaa19a800dc01bc42d9be6a17,DIE FRAUEN,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,CDU,200805,18.562221642937565
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,SPD,128518,11.88008068079505
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,GRÜNE,149525,13.821947616644204
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Die Linke,279905,25.87414979191972
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,AfD,183440,16.95701769468124
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,FDP,26812,2.4784755692858345
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Tierschutzpartei,22416,2.0721135447229324
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Die PARTEI,7987,0.7383106210609414
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Volt,21640,2.0003808488492263
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,FREIE WÄHLER,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Mieterpartei,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Die Urbane.,836,0.07727903833816789
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,DKP,1249,0.11545636230188003
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,ÖDP,1506,0.13921319585799144
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Die Heimat,362,0.03346293286891959
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,bergpartei,47,0.004344634930495085
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,SGP,407,0.03762268971726595
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Menschliche Welt,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,AB Spandau,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Ausländer für Berlin,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Migrants for Neukölln,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Berlin Retten,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,BSW,52931,4.892890883107135
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Losdemokratie,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,MERA25,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,PdF,3408,0.31503225198143087
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,Demokratische Linke,0,0.0
2026-09-20-20-35-32,2026-09-20T18:35:35.115009+00:00,8700edb14ccb6c557a90c5f5f6226c57220e6780,DIE FRAUEN,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,CDU,205953,18.5681082172712
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,SPD,131932,11.89459562774528
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,GRÜNE,153911,13.876156714534032
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Die Linke,287218,25.89471824128903
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,AfD,187034,16.862427603914977
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,FDP,27467,2.4763427986180733
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Tierschutzpartei,22957,2.069734649866207
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Die PARTEI,8205,0.7397383282725194
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Volt,22398,2.0193368771051663
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,FREIE WÄHLER,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Mieterpartei,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Die Urbane.,864,0.07789566308683203
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,DKP,1288,0.11612223849055515
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,ÖDP,1540,0.13884180689088116
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Die Heimat,363,0.032726997338564844
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,bergpartei,49,0.004417693855618946
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,SGP,417,0.037595476281491846
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Menschliche Welt,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,AB Spandau,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Ausländer für Berlin,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Migrants for Neukölln,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Berlin Retten,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,BSW,54081,4.875781661341392
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Losdemokratie,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,MERA25,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,PdF,3499,0.3154594040981774
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,Demokratische Linke,0,0.0
2026-09-20-20-38-01,2026-09-20T18:38:04.341717+00:00,9a6b19c7157d8d7e34729fd280ce19b4a5b7ccb0,DIE FRAUEN,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,CDU,211663,18.579870541412177
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,SPD,135443,11.889245667596555
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,GRÜNE,158685,13.929438573883916
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Die Linke,294988,25.894175416913182
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,AfD,191533,16.81285035366738
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,FDP,28205,2.4758472128833593
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Tierschutzpartei,23530,2.0654736720136655
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Die PARTEI,8430,0.7399890801136932
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Volt,23093,2.0271136212414613
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,FREIE WÄHLER,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Mieterpartei,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Die Urbane.,893,0.07838792983885268
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,DKP,1319,0.11578239580901084
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,ÖDP,1581,0.1387808701850236
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Die Heimat,366,0.03212763977717814
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,bergpartei,50,0.004389021827483353
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,SGP,429,0.037657807279807165
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Menschliche Welt,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,AB Spandau,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Ausländer für Berlin,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Migrants for Neukölln,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Berliner:innen ohne Grenzen,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Berlin Retten,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,BSW,55416,4.864440671836349
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Losdemokratie,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,MERA25,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,PdF,3582,0.3144295237209074
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Jan Mihm: Bester Mann,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,Demokratische Linke,0,0.0
2026-09-20-20-40-31,2026-09-20T18:40:34.307492+00:00,27bc512850c6548b55da31344458a11662ffb7ed,DIE FRAUEN,0,0.0
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,CDU,219144,18.64238227500287
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,SPD,140085,11.916904505684743
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,GRÜNE,163778,13.932446629775034
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Die Linke,303743,25.839142843774855
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,AfD,197151,16.77145761644896
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,FDP,29202,2.484187781525544
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Tierschutzpartei,24366,2.0727936266232247
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Die PARTEI,8725,0.7422278745911367
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Volt,23760,2.0212417536143734
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,FREIE WÄHLER,0,0.0
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Mieterpartei,0,0.0
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,Die Urbane.,933,0.07936946785026137
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,DKP,1361,0.11577904152647989
2026-09-20-20-43-01,2026-09-20T18:43:04.317682+00:00,9e9ad95864d49004cccf10333d6c4fb772b01708,ÖDP,1620,0.13781193774643455
