row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
001069:14306245:-:14306245:GEMEINDE,14306245,Hüblingen,GEMEINDE,14306245,1,1,168,164,166,156,,154,12,,12,a26dc8f06ea846612d12d023c5fdea7831a95a1e3622ebb180f6ad9a920a966c,True
001070:14306246:-:14306246:GEMEINDE,14306246,Irmtraut,GEMEINDE,14306246,1,1,396,390,394,342,,336,54,,58,0f7a7db41fbcd8a380ef5676e10da699587953d9f957d4efeb42a90ccfdde071,True
001071:14306256:-:14306256:GEMEINDE,14306256,Liebenscheid,GEMEINDE,14306256,2,2,416,411,414,346,,339,70,,75,6cd0dccc52438fb278d93b8943e9ebc4f29d52179f7f053328c19f1928743f58,True
001072:14306271:-:14306271:GEMEINDE,14306271,Neunkirchen,GEMEINDE,14306271,1,1,317,314,316,290,,284,27,,32,c53fc1b2ebbb5224c28cd7a3e853eef6bd26972534224e01316449c5b81761cf,True
001073:14306272:-:14306272:GEMEINDE,14306272,Neustadt (Westerwald),GEMEINDE,14306272,1,1,322,314,318,296,,288,26,,30,1af549e1c8c5526fbda55f58c1afcf7ddee8103d14e7da28410180cbdc9deec9,True
001074:14306274:-:14306274:GEMEINDE,14306274,Niederroßbach,GEMEINDE,14306274,1,1,355,352,354,289,,285,66,,69,b22c60cfe5d0cc0134d0aa3a8aa81b3948b72901d5dea13b1b74b957f18a8c11,True
001075:14306278:-:14306278:GEMEINDE,14306278,Nister-Möhrendorf,GEMEINDE,14306278,1,1,175,171,174,170,,165,5,,9,4453d3c5ca45eeb7e1ce8c25198db4df05412807ad3e853052bf82578a055042,True
001076:14306282:-:14306282:GEMEINDE,14306282,Oberrod,GEMEINDE,14306282,1,1,361,353,354,289,,283,72,,71,5287d9cfded39de82ce19dad06f7dea09efaad998c63d7477bac75c1a7343f10,True
001077:14306283:-:14306283:GEMEINDE,14306283,Oberroßbach,GEMEINDE,14306283,1,1,176,171,175,168,,163,8,,12,dfafbac1ca25a394ce072c5bac51f2c7811f3845a6fa17cb848a070e972151cc,True
001078:14306285:-:14306285:GEMEINDE,14306285,Rehe,GEMEINDE,14306285,1,1,445,431,438,413,,407,32,,31,5172fe1dc117789a936d895923b62c7c9ec1ca623c18d56c0049445fc20c9fe1,True
001079:14306286:-:14306286:GEMEINDE,14306286,Rennerod,GEMEINDE,14306286,4,4,1885,1861,1872,1621,,1608,264,,264,149b81dee0c47f73caf356c8f1789075d8e0f5991351f4294f92828a494ebbdf,True
001080:14306291:-:14306291:GEMEINDE,14306291,Salzburg,GEMEINDE,14306291,1,1,121,120,121,117,,116,4,,5,44170ae6c10f599fc6be0431ade22f7fde1ebb6f49f9592095fb48b69ce9f84b,True
001081:14306292:-:14306292:GEMEINDE,14306292,Seck,GEMEINDE,14306292,1,1,583,572,576,526,,520,57,,56,7609043164acf2fd705349598092846106ccb23c66a478f98f486eec67774608,True
001082:14306295:-:14306295:GEMEINDE,14306295,Stein-Neukirch,GEMEINDE,14306295,1,1,245,239,245,201,,198,44,,47,b699ec1109cc445886485d4d9871fe38e74c736b96aad39f93eb1b68c4c84af7,True
001083:14306302:-:14306302:GEMEINDE,14306302,Waigandshain,GEMEINDE,14306302,1,1,105,104,104,106,,105,-1,,-1,271fc9b7d6fece35595e06d2b7479a8044f1f9cd8bd02f645a6a4bedc65b0662,True
001084:14306303:-:14306303:GEMEINDE,14306303,Waldmühlen,GEMEINDE,14306303,1,1,171,165,169,151,,146,20,,23,1a8a2cf015ef1e57d2fa62be96e71dfe74e010be265a40b8e2c9f6a429dcb35d,True
001085:14306309:-:14306309:GEMEINDE,14306309,Westernohe,GEMEINDE,14306309,1,1,496,491,493,483,,474,13,,19,eeb4be6f6b5e10e83cdc94f640ef84e9f9e9cd4e14b7e90f906643b97ec59e9b,True
001086:14306311:-:14306311:GEMEINDE,14306311,Willingen,GEMEINDE,14306311,1,1,152,144,149,136,,135,16,,14,d2dd8b19578333abb5121e657a6f4f57e1e732baad079bd01ad2ca459a24bbf0,True
001087:14306315:-:14306315:GEMEINDE,14306315,Zehnhausen bei Rennerod,GEMEINDE,14306315,1,1,207,200,204,174,,169,33,,35,2a57d15c3af94aac46e6c8962e5bae4254f160d74f563296771a7fb2941d3c25,True
001088:14307015:-:14307015:GEMEINDE,14307015,Ellenhausen,GEMEINDE,14307015,1,1,189,182,187,160,,154,29,,33,471d3a535429db12248e8e12e5615aa56d8ffb79bd8d7475e262c8a3a5f34d2f,True
001089:14307018:-:14307018:GEMEINDE,14307018,Freilingen,GEMEINDE,14307018,1,1,396,391,392,328,,322,68,,70,2834c9d2587090ffc100966a960afc77bcf3625e0c73b6627b60ecfd505a6090,True
001090:14307019:-:14307019:GEMEINDE,14307019,Freirachdorf,GEMEINDE,14307019,1,1,376,363,369,323,,318,53,,51,d1cd92f2db7d80318e2c4b348e3e9cec0cbc6a420fc4da1bb431253bb5e99707,True
001091:14307022:-:14307022:GEMEINDE,14307022,Goddert,GEMEINDE,14307022,1,1,210,206,208,186,,185,24,,23,1d49807e3880e7c1d09632173e5e9f9e2596c994c630e08565254e4c589cea9a,True
001092:14307025:-:14307025:GEMEINDE,14307025,Hartenfels,GEMEINDE,14307025,1,1,487,483,485,454,,446,33,,39,e22dc20308a53f2ebe13c5f350fa7126afe78ad4164da7ad19300a34e04feec2,True
001093:14307029:-:14307029:GEMEINDE,14307029,Herschbach,GEMEINDE,14307029,2,2,1510,1489,1500,1350,,1337,160,,163,fdb8cc9116583782d8dd0c164865c34d3c049a79b3d9db2edcf727b0b95ef8ca,True
001094:14307041:-:14307041:GEMEINDE,14307041,Krümmel,GEMEINDE,14307041,1,1,155,152,152,152,,149,3,,3,48d74c80225fecebd9da2e9aacb7535b1972c9549ed09d09649100fbeb70411e,True
001095:14307044:-:14307044:GEMEINDE,14307044,Marienrachdorf,GEMEINDE,14307044,1,1,580,574,574,551,,537,29,,37,f074507436190119eec12d862fc81852d3085ebc98fc7e4ac228b94426a97da9,True
001096:14307045:-:14307045:GEMEINDE,14307045,Maroth,GEMEINDE,14307045,1,1,149,145,148,127,,123,22,,25,106f28bf34c10a64fcf601bcea9240fd43950537497a8a4c120651b2d7b6e02b,True
001097:14307046:-:14307046:GEMEINDE,14307046,Maxsain,GEMEINDE,14307046,1,1,552,545,545,504,,495,48,,50,8e23daab7d4d68dab15b64fddf482eda62e6773ec469ba9d7e68ca4cbe3c76bd,True
001098:14307056:-:14307056:GEMEINDE,14307056,Nordhofen,GEMEINDE,14307056,1,1,302,297,300,285,,282,17,,18,904c412ec1bc44da92965a8e601e7f4bbc5875bfe2a8fdb3229d5c42bda2e2f1,True
001099:14307061:-:14307061:GEMEINDE,14307061,Quirnbach,GEMEINDE,14307061,1,1,276,270,271,240,,233,36,,38,5070dad6482c12bfe9d60bd898ccbe6fb866d06b69536cbbcb150c89e19be897,True
001100:14307064:-:14307064:GEMEINDE,14307064,Rückeroth,GEMEINDE,14307064,1,1,254,249,252,222,,218,32,,34,e170bb4d1a860015237d25f11aac45fa7f5d2e3da775b0160d2737bdcda3c374,True
001101:14307066:-:14307066:GEMEINDE,14307066,Schenkelberg,GEMEINDE,14307066,1,1,359,351,352,315,,309,44,,43,e59bb7164b3def95ccee302139bdbf4fd4bb71b5f5d6eed496849627330d3942,True
001102:14307067:-:14307067:GEMEINDE,14307067,Selters (Westerwald),GEMEINDE,14307067,2,2,1047,1031,1036,989,,977,58,,59,a55602f8e45ea7c9ae61b1ae9b368017f750e89740aa884e2b5f3c12ee7a3c17,True
001103:14307069:-:14307069:GEMEINDE,14307069,Sessenhausen,GEMEINDE,14307069,1,1,485,481,484,466,,459,19,,25,accac33f3d15c85095b6dc45f73b4afa784b7cf521fdd56dc9318648fe4e3699,True
001104:14307075:-:14307075:GEMEINDE,14307075,Steinen,GEMEINDE,14307075,1,1,128,126,126,147,,142,-19,,-16,0ae0bc3b8533b9895849a98efee6cf4f0164df47db9730ad2068b7dc39aba34a,True
001105:14307078:-:14307078:GEMEINDE,14307078,Vielbach,GEMEINDE,14307078,1,1,314,307,310,275,,270,39,,40,6e064e6f24724f0ec0f1e6db8d1939ca5cbb13c846d9dd219fe701eaa3cead68,True
001106:14307085:-:14307085:GEMEINDE,14307085,Wölferlingen,GEMEINDE,14307085,1,1,247,241,244,235,,230,12,,14,184809b0b7acaa196f89a7774c98440902b8476a8ea6e5ddaa925b250130615b,True
001107:14307221:-:14307221:GEMEINDE,14307221,Ewighausen,GEMEINDE,14307221,1,1,127,123,125,107,,107,20,,18,cee9beed6f4615674ecd01f89ebbcd76cb65c7c8ac6bdbd8ae047a2386ff2d85,True
001108:14307305:-:14307305:GEMEINDE,14307305,Weidenhahn,GEMEINDE,14307305,1,1,352,345,350,304,,302,48,,48,8257dd7c4d804f89dac699867bd65846a671c3b186082eece388e8b0e79fb751,True
001109:14308011:-:14308011:GEMEINDE,14308011,Dreikirchen,GEMEINDE,14308011,1,1,572,563,568,573,,561,-1,,7,4c8d06a0b179126f98ee0ff4bed7f6ff9396fe50a6a3e8cfd4cb5fc75c9145bc,True
001110:14308037:-:14308037:GEMEINDE,14308037,Hundsangen,GEMEINDE,14308037,1,1,1090,1076,1076,1044,,1030,46,,46,ede81139febcbc309caab92c48f3e8af713d994b8727926390f665517dfcb1aa,True
001111:14308058:-:14308058:GEMEINDE,14308058,Obererbach,GEMEINDE,14308058,1,1,300,300,300,298,,296,2,,4,11e4dd0736699a6e59d41d7ecde52e683a391409ad376ab99f4b966665baae1d,True
001112:14308074:-:14308074:GEMEINDE,14308074,Steinefrenz,GEMEINDE,14308074,1,1,465,460,462,440,,439,25,,23,bb5f72674dd0f06dec376389dae0d12a2bfea2e17628221ac5a14b52ea0f8873,True
001113:14308080:-:14308080:GEMEINDE,14308080,Weroth,GEMEINDE,14308080,1,1,327,327,326,326,,323,1,,3,fad25f49ca9c16aa6bcfc83c3b2508d10620fad332ebf2683e927f3080dd4593,True
001114:14308203:-:14308203:GEMEINDE,14308203,Arnshöfen,GEMEINDE,14308203,1,1,112,111,111,85,,85,27,,26,ac1a81afa2d04112a6c6b8ad885aad520fdc4fad707aaf842c0b8adb61b83bc7,True
001115:14308208:-:14308208:GEMEINDE,14308208,Berod bei Wallmerod,GEMEINDE,14308208,1,1,329,323,324,301,,296,28,,28,dd045a04f9b82e7790505adcd9a0ad2d68e3eee0964ebfe59633223610a00808,True
001116:14308210:-:14308210:GEMEINDE,14308210,Bilkheim,GEMEINDE,14308210,1,1,280,277,277,248,,246,32,,31,151b366928b1087899121201f29febdb35933431bc54b33adcafa68455fca802,True
001117:14308220:-:14308220:GEMEINDE,14308220,Ettinghausen,GEMEINDE,14308220,1,1,183,181,182,194,,193,-11,,-11,e15442e8f2ca5771b4fd22c9665404fa2f1f4c21b51b543db2ca846cfc7bfd04,True
001118:14308232:-:14308232:GEMEINDE,14308232,Hahn am See,GEMEINDE,14308232,1,1,253,250,249,228,,224,25,,25,6181aed2b29dbd6287b90c0de24ef4740bee84d60532efd4e931a9176de89ad1,True
001119:14308239:-:14308239:GEMEINDE,14308239,Herschbach (Oberwesterwald),GEMEINDE,14308239,1,1,562,557,559,535,,524,27,,35,e0e196e54685b659106a935155d3e6f9f2f18f66c23981e95cad67b9ca98bec5,True
001120:14308251:-:14308251:GEMEINDE,14308251,Kuhnhöfen,GEMEINDE,14308251,1,1,104,104,104,96,,94,8,,10,d2517ceb5080604c93b1ea25ff7c4a97e93207697fc5ce168846678d189d9b07,True
001121:14308263:-:14308263:GEMEINDE,14308263,Meudt,GEMEINDE,14308263,2,2,1002,989,992,1008,,998,-6,,-6,d8af1d456f5587631554521a3bcb8f04c6cd21edb6b9f7f40555969e29754622,True
001122:14308266:-:14308266:GEMEINDE,14308266,Molsberg,GEMEINDE,14308266,1,1,246,241,242,231,,230,15,,12,ea485d0d1d439e7fa2707882db3c2afe2bee00c686cf1c8a4aa8c728a08ec162,True
001123:14308273:-:14308273:GEMEINDE,14308273,Niederahr,GEMEINDE,14308273,1,1,412,412,410,416,,414,-4,,-4,37528a9ff9a16a5ecdeb77dd5ba5bada0f697c3c420763120084f21af4dd6d49,True
001124:14308281:-:14308281:GEMEINDE,14308281,Oberahr,GEMEINDE,14308281,1,1,333,332,331,304,,303,29,,28,684ff34f0f344a6c75c9d4d0faf4fb64e93910e00a0e544e140fe009250a3e67,True
001125:14308290:-:14308290:GEMEINDE,14308290,Salz,GEMEINDE,14308290,1,1,524,517,520,474,,468,50,,52,d757ec3fa0f1052bb72cc81b05a884875789e32d416610759e99a661e7eff831,True
001126:14308304:-:14308304:GEMEINDE,14308304,Wallmerod,GEMEINDE,14308304,1,1,706,702,702,626,,621,80,,81,83a243da36119a26aacbd93807b28c94a5773998237b95eabc85ca340f1013c0,True
001127:14308316:-:14308316:GEMEINDE,14308316,Zehnhausen bei Wallmerod,GEMEINDE,14308316,1,1,148,148,148,131,,131,17,,17,2ce8eb304c5c4b1ba1e3c462534d9773e97b52e0ef22ffc928ad757f9940f80a,True
001128:14308501:-:14308501:GEMEINDE,14308501,Elbingen,GEMEINDE,14308501,1,1,239,237,236,185,,185,54,,51,e54a37634bd7ced788288f148e7a5050d6e5ae68ca795624dbcb335000995d78,True
001129:14308502:-:14308502:GEMEINDE,14308502,Mähren,GEMEINDE,14308502,1,1,132,130,131,107,,107,25,,24,3e6e5c8706dbd26d5a46d8562ad9d969c0a91ca7fbcfbdfb045dc6f7d490e57c,True
001130:14309200:-:14309200:GEMEINDE,14309200,Ailertchen,GEMEINDE,14309200,1,1,360,349,353,293,,285,67,,68,72ac276415b850f6be6d735d3767785364d9cb48244ca60b230f777b76b00b24,True
001131:14309207:-:14309207:GEMEINDE,14309207,Bellingen,GEMEINDE,14309207,1,1,355,350,354,318,,316,37,,38,3f89efefbc29562df4b9f40a4a5dabcc03d9e1eeaa0fe0189870eee3320da1ab,True
001132:14309209:-:14309209:GEMEINDE,14309209,Berzhahn,GEMEINDE,14309209,1,1,271,268,268,240,,237,31,,31,0bd409c21d6f2316db62d085a54c727ead26991c5cd735b4ec37000aeeae439e,True
001133:14309213:-:14309213:GEMEINDE,14309213,Brandscheid,GEMEINDE,14309213,1,1,282,280,280,236,,232,46,,48,a858c0292ce354aa582c2c55fd520ddd2e5fab1ffb608a8ef6fb4570746138e3,True
001134:14309219:-:14309219:GEMEINDE,14309219,Enspel,GEMEINDE,14309219,1,1,166,165,165,148,,146,18,,19,7c822b4993848ce366c385b3c6906a6a51482d8ce6eda89c8fba6c95db78d7c8,True
001135:14309224:-:14309224:GEMEINDE,14309224,Gemünden,GEMEINDE,14309224,1,1,538,532,535,481,,479,57,,56,ec9cce7252f8b9a7fb6a4f08d18a6bed33b6c6818d271724426acee5221d575f,True
001136:14309226:-:14309226:GEMEINDE,14309226,Girkenroth,GEMEINDE,14309226,1,1,391,386,388,357,,351,34,,37,edb76645f190c11a68dc9ac9d0079b6c6f2cf1323135a9b418f29c2957e52c86,True
001137:14309228:-:14309228:GEMEINDE,14309228,Guckheim,GEMEINDE,14309228,1,1,613,600,606,575,,572,38,,34,512c368e51756b24cc6bc0193d224e54aaec66363776173a45b258bc3f1679d3,True
001138:14309230:-:14309230:GEMEINDE,14309230,Härtlingen,GEMEINDE,14309230,1,1,234,231,232,208,,207,26,,25,00e655ccaf4b7b3f47e80723b0b873332bf2893503e293de5682def7e77c69e1,True
001139:14309233:-:14309233:GEMEINDE,14309233,Halbs,GEMEINDE,14309233,1,1,178,177,178,142,,137,36,,41,a03857f25cd649b7f7ddb3fa80f8f14992b2c752c4412bb0f77961b01db755bb,True
001140:14309238:-:14309238:GEMEINDE,14309238,Hergenroth,GEMEINDE,14309238,1,1,251,245,250,218,,216,33,,34,a128d33e8dfd1d82a3df2f88a92f6b10cc74789b97bfcee8e1b4c6a8db56e7b4,True
001141:14309242:-:14309242:GEMEINDE,14309242,Höhn,GEMEINDE,14309242,5,5,1764,1753,1752,1521,,1512,243,,240,e99a28f325b38c9b20b99cca1b643a711133f0250a7c9735fc9489aebfce7a4e,True
001142:14309247:-:14309247:GEMEINDE,14309247,Kaden,GEMEINDE,14309247,1,1,335,331,334,318,,310,17,,24,12830b849d2dbb1fe51ef2f535adde205f5259826875e0c5fc47b2e78bf29ad2,True
001143:14309249:-:14309249:GEMEINDE,14309249,Kölbingen,GEMEINDE,14309249,1,1,540,528,534,527,,518,13,,16,8ec97755ef4753b5e07de7145c9762ab9f38801b97a5443ba1b3c5cdc6893aa6,True
001144:14309254:-:14309254:GEMEINDE,14309254,Langenhahn,GEMEINDE,14309254,1,1,681,672,669,647,,636,34,,33,bb962ce052ff64f7235dc5153ebe37ff358e4de88db72b5aa987501116ad72d9,True
001145:14309284:-:14309284:GEMEINDE,14309284,Pottum,GEMEINDE,14309284,1,1,575,570,572,514,,505,61,,67,57f4a3fc967c3a7ae1ac729f5f4ad77f6e6104796759656f9d07de8f2d078b5e,True
001146:14309288:-:14309288:GEMEINDE,14309288,Rotenhain,GEMEINDE,14309288,1,1,280,276,279,258,,256,22,,23,9cd05c5a516030b2638fca49d8ecdb9baccfd62a44d7e49b24593b6a9e34708d,True
001147:14309289:-:14309289:GEMEINDE,14309289,Rothenbach,GEMEINDE,14309289,2,2,525,523,524,478,,474,47,,50,89ae38c8415689efbc2d7b759f7d932013f973bfe17da1806db35740caa98fb6,True
001148:14309293:-:14309293:GEMEINDE,14309293,Stahlhofen am Wiesensee,GEMEINDE,14309293,1,1,187,183,187,165,,165,22,,22,28fddfd92b97b8909c4746b962fd1d6427ef93f9a033d95a440fdd7c7aff2974,True
001149:14309298:-:14309298:GEMEINDE,14309298,Stockum-Püschen,GEMEINDE,14309298,1,1,366,364,364,345,,340,21,,24,4415357d074e1b729fcc97e01376930389f2cab8389e651029828540e4dd304d,True
001150:14309307:-:14309307:GEMEINDE,14309307,Weltersburg,GEMEINDE,14309307,1,1,203,201,200,184,,183,19,,17,8cbc77fe104923aff73160048c21e9c8dfd43077d515cb07c2540294302ed38e,True
001151:14309308:-:14309308:GEMEINDE,14309308,Westerburg,GEMEINDE,14309308,5,5,2545,2490,2521,2205,,2186,340,,335,3f8f3aae5eb8acb4589ae7f658eb0848d6b7b63b975a0569bc67c73bbbef272a,True
001152:14309312:-:14309312:GEMEINDE,14309312,Willmenrod,GEMEINDE,14309312,1,1,311,307,309,298,,295,13,,14,42972f2508ac4f5476edc95adb2b219eae33f6afb6e8385e513f1d9bdfe77fe2,True
001153:14309314:-:14309314:GEMEINDE,14309314,Winnen,GEMEINDE,14309314,1,1,299,292,297,274,,271,25,,26,766f9857a6486d90c88c370b677e7a44ea9bfa202f744a03821ffec700ca7a03,True
001154:14310003:-:14310003:GEMEINDE,14310003,Bannberscheid,GEMEINDE,14310003,1,1,364,364,363,332,,325,32,,38,0adabcc4d7d194f34e893f89da0aaa2b22d02945e281d8bbde0561fbd174aa6b,True
001155:14310010:-:14310010:GEMEINDE,14310010,Dernbach (Westerwald),GEMEINDE,14310010,2,2,1264,1258,1259,1239,,1223,25,,36,a2dd701764a5f89285cd035595b965131eb98cc88e2cc76e627f383771fc1fbb,True
001156:14310012:-:14310012:GEMEINDE,14310012,Ebernhahn,GEMEINDE,14310012,1,1,567,565,563,544,,536,23,,27,4594e49927ea70e59ed59294d93ed7b8fae030b30b44883e6e5d9e9b815b6267,True
001157:14310028:-:14310028:GEMEINDE,14310028,Helferskirchen,GEMEINDE,14310028,1,1,629,620,621,528,,513,101,,108,ce20e3c5ad1fdc777756b90fe997e0fc915d024708b3d343ce05a6698b17eebf,True
001158:14310042:-:14310042:GEMEINDE,14310042,Leuterod,GEMEINDE,14310042,1,1,516,512,514,491,,488,25,,26,78155571bd7d47623a7305cf7a99facf0d59b0fddf1e62a34bb3c5e0e6d58182,True
001159:14310047:-:14310047:GEMEINDE,14310047,Mogendorf,GEMEINDE,14310047,1,1,657,648,648,602,,592,55,,56,b4772f2b6cdab2b593bba35a812a13594b26b8c99c9613f6ae26f77427e12fa3,True
001160:14310049:-:14310049:GEMEINDE,14310049,Moschheim,GEMEINDE,14310049,1,1,409,406,408,361,,355,48,,53,5a512ff5dfc18050fd7a909afa584798b44fa9e93fc987eafe94553ef5124bd2,True
001161:14310060:-:14310060:GEMEINDE,14310060,Ötzingen,GEMEINDE,14310060,1,1,733,733,729,683,,677,50,,52,0642d732981157a76a18029ced08ebf6495bcaa7dc18273f737ba59df3ca9cf8,True
001162:14310070:-:14310070:GEMEINDE,14310070,Siershahn,GEMEINDE,14310070,2,2,1378,1364,1367,1260,,1252,118,,115,589d4011312af7fd0a5b28a242aee2b96ee96ee90ca08efb675e5b62bcb3fdb0,True
001163:14310073:-:14310073:GEMEINDE,14310073,Staudt,GEMEINDE,14310073,1,1,733,732,727,668,,657,65,,70,4ca5a2be2c362e74ed33f00836baaefabd376c4bd7a8018bd30099c4dc30032b,True
001164:14310081:-:14310081:GEMEINDE,14310081,Wirges,GEMEINDE,14310081,3,3,2046,2020,2029,1898,,1873,148,,156,296d7ea28eef023e2dde3203e9740f8291e9c6d6862a3ee627d4917ac43b7766,True
001165:14310275:-:14310275:GEMEINDE,14310275,Niedersayn,GEMEINDE,14310275,1,1,116,115,115,108,,104,8,,11,462be6a5b21dedf154518c5e58a912863c6ca42fccdb6272a9d3a5aebfdb9ba9,True
001166:21100000:-:21100000:GEMEINDE,21100000,Trier,GEMEINDE,21100000,114,115,47906,47411,47519,48043,,47602,-137,,-83,a4e78bc24c69a7a77e6cf024c3d730f4baa207a653d0892fc8115bca570abb7e,True
001167:224:-:21100000:WAHLKREIS_TEIL,21100000,Trier,WAHLKREIS_TEIL,224,0,16,0,0,0,7184,6957,7092,-7184,-6957,-7092,prep-zero:001167:224:-:21100000:WAHLKREIS_TEIL,False
001168:225:-:21100000:WAHLKREIS_TEIL,21100000,Trier,WAHLKREIS_TEIL,225,0,82,0,0,0,40859,40493,40510,-40859,-40493,-40510,prep-zero:001168:225:-:21100000:WAHLKREIS_TEIL,False
001169:23100134:-:23100134:GEMEINDE,23100134,Wittlich,GEMEINDE,23100134,11,12,7222,7131,7171,7489,,7428,-267,,-257,673e704320c125b5a0afb8cbf99ed37ba8810f5cfd71b27a371cc3f5040a74df,True
001170:23100502:-:23100502:GEMEINDE,23100502,Morbach,GEMEINDE,23100502,19,20,5531,5464,5462,5324,,5232,207,,230,b78d2170a85ad7b4106592d2ef683fc07dfa0d981bf4f17bacbf5e0152794249,True
001171:23101008:-:23101008:GEMEINDE,23101008,Bernkastel-Kues,GEMEINDE,23101008,7,7,3357,3316,3324,3317,,3283,40,,41,ca62b6810d44853f5a65fe6ebf9de5ba42c8916baf099a206e25727b61dc7d95,True
001172:23101012:-:23101012:GEMEINDE,23101012,Brauneberg,GEMEINDE,23101012,1,1,592,586,583,604,,592,-12,,-9,3918b247c6d92adceed02b06e174b1901d3c3a849f762d977d2e107bed106131,True
001173:23101016:-:23101016:GEMEINDE,23101016,Burgen,GEMEINDE,23101016,1,1,341,334,336,310,,306,31,,30,99306edc72040f3f864a2709a527fb75e0f6642e77ca46e02d228cf5a2cd3ef9,True
001174:23101030:-:23101030:GEMEINDE,23101030,Erden,GEMEINDE,23101030,1,1,259,256,256,238,,231,21,,25,f9134039ee6f4287d11fdc657ea6bb0217eef74d951543295930a0dff186e2f1,True
001175:23101040:-:23101040:GEMEINDE,23101040,Gornhausen,GEMEINDE,23101040,1,1,136,135,133,129,,127,7,,6,c79a9f37a7147a19d783b57a4efa6b969047c277eed0895f48d1b12fce5e0ce9,True
001176:23101041:-:23101041:GEMEINDE,23101041,Graach an der Mosel,GEMEINDE,23101041,2,2,325,317,318,354,,348,-29,,-30,d76c65017d26fbfa70114bdbfc9572f5ec1ee6ee97653b702d6e06847705d756,True
001177:23101056:-:23101056:GEMEINDE,23101056,Hochscheid,GEMEINDE,23101056,1,1,156,155,154,156,,154,0,,0,c74584717be94577482574c94ea741833a1274abb0f5234364aa10da2f3868fa,True
001178:23101066:-:23101066:GEMEINDE,23101066,Kesten,GEMEINDE,23101066,1,1,203,202,202,215,,212,-12,,-10,81143a99507114b08cd22c0930349925eb7d9edf3cbd966a688cf972367060e3,True
001179:23101070:-:23101070:GEMEINDE,23101070,Kleinich,GEMEINDE,23101070,1,1,411,406,409,392,,390,19,,19,1abbfe04a8b421a98ceb99f9360c4e7c32dad1686dadf847c9e508bb6b93c45e,True
001180:23101071:-:23101071:GEMEINDE,23101071,Kommen,GEMEINDE,23101071,1,1,177,174,175,166,,162,11,,13,570e5f86cb6aea81171de544541dda3510968851644f2e3dcc79f44ecc3922a2,True
001181:23101075:-:23101075:GEMEINDE,23101075,Lieser,GEMEINDE,23101075,1,1,679,665,668,608,,600,71,,68,4a942515ddfded1ade0efcaadf7bcdcbe6aca4e788219abcd47ac37b97c2d33f,True
001182:23101076:-:23101076:GEMEINDE,23101076,Lösnich,GEMEINDE,23101076,1,1,290,286,287,266,,264,24,,23,2e8db6436ef934c44132a3c4f4d173096dbf02dbd067cc5d7fa35b99122f2ffa,True
001183:23101077:-:23101077:GEMEINDE,23101077,Longkamp,GEMEINDE,23101077,1,1,634,626,627,625,,611,9,,16,4b47fa0802bf084b983d02cfccf6c4def9b51e3afe968cb42fba78e24472bd0a,True
001184:23101081:-:23101081:GEMEINDE,23101081,Maring-Noviand,GEMEINDE,23101081,1,1,910,901,901,876,,857,34,,44,21c3947ec640386197bfa25d364a91aafa3a0ab8a36944fe8f81195c9931d867,True
001185:23101086:-:23101086:GEMEINDE,23101086,Minheim,GEMEINDE,23101086,1,1,300,297,298,269,,264,31,,34,789d26ba25eb531a833e5ddddd159f54650e74c0328df5d5489b80c2f983519a,True
001186:23101087:-:23101087:GEMEINDE,23101087,Monzelfeld,GEMEINDE,23101087,1,1,755,742,746,711,,702,44,,44,e52c93d33b89bd2b50ea8e9d9c4e82dc5d5becd13c8579789676da311823c55a,True
001187:23101090:-:23101090:GEMEINDE,23101090,Mülheim an der Mosel,GEMEINDE,23101090,1,1,533,530,529,534,,529,-1,,0,ffdcc5bcaa3cbcba12c6016a7980b4aca7a9d5abdedc0fa1b8614a27440cfe5a,True
001188:23101092:-:23101092:GEMEINDE,23101092,Neumagen-Dhron,GEMEINDE,23101092,3,3,1217,1196,1200,1104,,1092,113,,108,046ab32a14a2c9629f83e91b90fc5e73159334b51644d048218939d66362d163,True
001189:23101105:-:23101105:GEMEINDE,23101105,Piesport,GEMEINDE,23101105,1,1,1217,1192,1199,1122,,1099,95,,100,f2b80776cb92e281f5194b70e5d0cc2cb38633b1cbc9a50c9a8b04fcd4ce6ba8,True
001190:23101125:-:23101125:GEMEINDE,23101125,Ürzig,GEMEINDE,23101125,1,1,477,471,473,496,,490,-19,,-17,b0c9f5bdf144367a354fe825dd554f714387bd1037bc0a66a024852db1e79467,True
001191:23101126:-:23101126:GEMEINDE,23101126,Veldenz,GEMEINDE,23101126,1,1,532,528,527,484,,482,48,,45,84b15d9f7ceab703bbb2ee9b5a90609d552292a217f758034d09c91b616d51dd,True
001192:23101133:-:23101133:GEMEINDE,23101133,Wintrich,GEMEINDE,23101133,1,1,560,547,549,519,,511,41,,38,6978be452006770cd348965a437cc387a0554c2bc602a1f05bdac21837d0763a,True
001193:23101136:-:23101136:GEMEINDE,23101136,Zeltingen-Rachtig,GEMEINDE,23101136,2,2,1322,1310,1309,1361,,1347,-39,,-38,62f00dcf2a3be3b8c74f00858d503007acd07ffd068f4343c06933e224d5b240,True
